country,category,category_n,date_signed_convention,date_ratified_convention,date_signed_protocol,date_ratified_protocol,year,corruption_score,democracy_index,democracy_cat,freedom_index,dgp_per_capita,human_development_index,life_expectancy,expected_years_of_schooling,mean_years_of_schooling,crime_index,safety_index,unemployment_rate,power_distance,individualism,motivation,uncertainty_avoidance,long_term_orientation,indulgence,masculinity
Namibia,ratified both convention and protocol,4,2007-04-25,2007-12-04,2007-04-25,2007-12-04,2020,51,6.52,Flawed Democracy,77,4252.04,NA,NA,NA,NA,67.2,32.8,NA,65,30,40,45,35,NA,NA
Namibia,ratified both convention and protocol,4,2007-04-25,2007-12-04,2007-04-25,2007-12-04,2019,52,6.43,Flawed Democracy,75,5126.18,NA,NA,NA,NA,68.7,31.3,NA,65,30,40,45,35,NA,NA
Namibia,ratified both convention and protocol,4,2007-04-25,2007-12-04,2007-04-25,2007-12-04,2018,53,6.25,Flawed Democracy,77,5687.38,NA,NA,NA,NA,68.2,31.8,19.88,65,30,40,45,35,NA,NA
Namibia,ratified both convention and protocol,4,2007-04-25,2007-12-04,2007-04-25,2007-12-04,2017,51,6.31,Flawed Democracy,77,5453.57,NA,NA,NA,NA,63.1,36.9,NA,65,30,40,45,35,NA,NA
Nauru,ratified protocol,3,NA,2012-06-27,NA,NA,2023,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,ratified protocol,3,NA,2012-06-27,NA,NA,2022,NA,NA,NA,77,11913.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,ratified protocol,3,NA,2012-06-27,NA,NA,2021,NA,NA,NA,77,11632.69,NA,63.62,11.69,NA,NA,NA,5.06,NA,NA,NA,NA,NA,NA,NA
Nauru,ratified protocol,3,NA,2012-06-27,NA,NA,2020,NA,NA,NA,77,10124.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,ratified protocol,3,NA,2012-06-27,NA,NA,2019,NA,NA,NA,78,10316.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,ratified protocol,3,NA,2012-06-27,NA,NA,2018,NA,NA,NA,81,10985.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,ratified protocol,3,NA,2012-06-27,NA,NA,2017,NA,NA,NA,81,9361.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,ratified both convention and protocol,4,2008-01-03,2010-05-07,2008-01-03,2010-05-07,2023,NA,NA,NA,58,NA,NA,NA,NA,NA,37.6,62.4,NA,65,30,40,40,NA,NA,NA
Nepal,ratified both convention and protocol,4,2008-01-03,2010-05-07,2008-01-03,2010-05-07,2022,34,4.49,Hybrid Regime,57,1336.55,NA,NA,NA,NA,37.5,62.5,NA,65,30,40,40,NA,NA,NA
Nepal,ratified both convention and protocol,4,2008-01-03,2010-05-07,2008-01-03,2010-05-07,2021,33,4.41,Hybrid Regime,56,1229.39,0.6,68.45,12.89,5.12,35.7,64.3,NA,65,30,40,40,NA,NA,NA
Nepal,ratified both convention and protocol,4,2008-01-03,2010-05-07,2008-01-03,2010-05-07,2020,33,5.22,Hybrid Regime,56,1139.19,NA,NA,NA,NA,34.6,65.4,NA,65,30,40,40,NA,NA,NA
Nepal,ratified both convention and protocol,4,2008-01-03,2010-05-07,2008-01-03,2010-05-07,2019,34,5.28,Hybrid Regime,54,1185.68,NA,NA,NA,NA,36.4,63.6,NA,65,30,40,40,NA,NA,NA
Nepal,ratified both convention and protocol,4,2008-01-03,2010-05-07,2008-01-03,2010-05-07,2018,31,5.18,Hybrid Regime,55,1161.53,NA,NA,NA,NA,39.5,60.5,NA,65,30,40,40,NA,NA,NA
Nepal,ratified both convention and protocol,4,2008-01-03,2010-05-07,2008-01-03,2010-05-07,2017,31,5.18,Hybrid Regime,52,1027.97,NA,NA,NA,NA,37.2,62.8,10.66,65,30,40,40,NA,NA,NA
Netherlands,ratified protocol,3,2007-03-30,2016-06-14,NA,NA,2023,NA,NA,NA,97,NA,NA,NA,NA,NA,27.3,72.7,NA,38,100,14,53,67,68,14
Netherlands,ratified protocol,3,2007-03-30,2016-06-14,NA,NA,2022,80,9,Full Democracy,97,55985.4,NA,NA,NA,NA,27.9,72.1,3.52,38,100,14,53,67,68,14
Netherlands,ratified protocol,3,2007-03-30,2016-06-14,NA,NA,2021,82,8.88,Full Democracy,98,57708.11,0.94,81.69,18.69,12.58,27.2,72.8,4.21,38,100,14,53,67,68,14
Netherlands,ratified protocol,3,2007-03-30,2016-06-14,NA,NA,2020,82,8.96,Full Democracy,99,52162.57,NA,NA,NA,NA,27.6,72.4,3.82,38,100,14,53,67,68,14
Netherlands,ratified protocol,3,2007-03-30,2016-06-14,NA,NA,2019,82,9.01,Full Democracy,99,52476.27,NA,NA,NA,NA,28.6,71.4,3.38,38,100,14,53,67,68,14
Netherlands,ratified protocol,3,2007-03-30,2016-06-14,NA,NA,2018,82,8.89,Full Democracy,99,53044.53,NA,NA,NA,NA,28.9,71.1,3.83,38,100,14,53,67,68,14
Netherlands,ratified protocol,3,2007-03-30,2016-06-14,NA,NA,2017,82,8.89,Full Democracy,99,48675.22,NA,NA,NA,NA,29.9,70.1,4.84,38,100,14,53,67,68,14
New Zealand,ratified both convention and protocol,4,2007-03-30,2008-09-25,NA,2016-10-04,2023,NA,NA,NA,99,NA,NA,NA,NA,NA,45.8,54.2,NA,22,69,58,49,55,75,58
New Zealand,ratified both convention and protocol,4,2007-03-30,2008-09-25,NA,2016-10-04,2022,87,9.61,Full Democracy,99,48249.26,NA,NA,NA,NA,43.3,56.7,3.3,22,69,58,49,55,75,58
New Zealand,ratified both convention and protocol,4,2007-03-30,2008-09-25,NA,2016-10-04,2021,88,9.37,Full Democracy,99,49996.42,0.94,82.45,20.28,12.94,42.3,57.7,3.78,22,69,58,49,55,75,58
New Zealand,ratified both convention and protocol,4,2007-03-30,2008-09-25,NA,2016-10-04,2020,88,9.25,Full Democracy,97,41760.59,NA,NA,NA,NA,40.9,59.1,4.6,22,69,58,49,55,75,58
New Zealand,ratified both convention and protocol,4,2007-03-30,2008-09-25,NA,2016-10-04,2019,87,9.26,Full Democracy,98,42796.43,NA,NA,NA,NA,39.6,60.4,4.11,22,69,58,49,55,75,58
New Zealand,ratified both convention and protocol,4,2007-03-30,2008-09-25,NA,2016-10-04,2018,87,9.26,Full Democracy,98,43236.89,NA,NA,NA,NA,39.2,60.8,4.34,22,69,58,49,55,75,58
New Zealand,ratified both convention and protocol,4,2007-03-30,2008-09-25,NA,2016-10-04,2017,89,9.26,Full Democracy,98,42910.97,NA,NA,NA,NA,38.8,61.2,4.74,22,69,58,49,55,75,58
Nicaragua,ratified both convention and protocol,4,2007-03-30,2007-12-07,2008-10-21,2010-02-02,2023,NA,NA,NA,19,NA,NA,NA,NA,NA,48.8,51.2,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,ratified both convention and protocol,4,2007-03-30,2007-12-07,2008-10-21,2010-02-02,2022,19,2.5,Authoritarian Regime,23,2255.43,NA,NA,NA,NA,47.9,52.1,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,ratified both convention and protocol,4,2007-03-30,2007-12-07,2008-10-21,2010-02-02,2021,20,2.69,Authoritarian Regime,30,2064.93,0.67,73.84,12.64,7.14,48.4,51.6,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,ratified both convention and protocol,4,2007-03-30,2007-12-07,2008-10-21,2010-02-02,2020,22,3.6,Authoritarian Regime,31,1876.61,NA,NA,NA,NA,44.4,55.6,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,ratified both convention and protocol,4,2007-03-30,2007-12-07,2008-10-21,2010-02-02,2019,22,3.55,Authoritarian Regime,32,1905.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,ratified both convention and protocol,4,2007-03-30,2007-12-07,2008-10-21,2010-02-02,2018,25,3.63,Authoritarian Regime,44,1981.86,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA
Nicaragua,ratified both convention and protocol,4,2007-03-30,2007-12-07,2008-10-21,2010-02-02,2017,26,4.66,Hybrid Regime,47,2127.28,NA,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA
Niger,ratified both convention and protocol,4,2007-03-30,2008-06-24,2007-08-02,2008-06-24,2023,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,ratified both convention and protocol,4,2007-03-30,2008-06-24,2007-08-02,2008-06-24,2022,32,3.73,Authoritarian Regime,51,533.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,ratified both convention and protocol,4,2007-03-30,2008-06-24,2007-08-02,2008-06-24,2021,31,3.22,Authoritarian Regime,48,590.63,0.4,61.58,6.96,2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,ratified both convention and protocol,4,2007-03-30,2008-06-24,2007-08-02,2008-06-24,2020,32,3.29,Authoritarian Regime,48,564.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,ratified both convention and protocol,4,2007-03-30,2008-06-24,2007-08-02,2008-06-24,2019,32,3.29,Authoritarian Regime,49,550.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,ratified both convention and protocol,4,2007-03-30,2008-06-24,2007-08-02,2008-06-24,2018,34,3.76,Authoritarian Regime,49,567.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,ratified both convention and protocol,4,2007-03-30,2008-06-24,2007-08-02,2008-06-24,2017,33,3.76,Authoritarian Regime,49,514.54,NA,NA,NA,NA,NA,NA,7.77,NA,NA,NA,NA,NA,NA,NA
Nigeria,ratified both convention and protocol,4,2007-03-30,2010-09-24,2007-03-30,2010-09-24,2023,NA,NA,NA,43,NA,NA,NA,NA,NA,65.5,34.5,NA,80,0,60,55,8,84,46
Nigeria,ratified both convention and protocol,4,2007-03-30,2010-09-24,2007-03-30,2010-09-24,2022,24,4.23,Hybrid Regime,43,2184.42,NA,NA,NA,NA,63.8,36.2,NA,80,0,60,55,8,84,46
Nigeria,ratified both convention and protocol,4,2007-03-30,2010-09-24,2007-03-30,2010-09-24,2021,24,4.11,Hybrid Regime,45,2065.75,0.54,52.68,10.13,7.18,63.9,36.1,NA,80,0,60,55,8,84,46
Nigeria,ratified both convention and protocol,4,2007-03-30,2010-09-24,2007-03-30,2010-09-24,2020,25,4.1,Hybrid Regime,47,2074.61,NA,NA,NA,NA,63.8,36.2,NA,80,0,60,55,8,84,46
Nigeria,ratified both convention and protocol,4,2007-03-30,2010-09-24,2007-03-30,2010-09-24,2019,26,4.12,Hybrid Regime,50,2334.02,NA,NA,NA,NA,64.4,35.6,10.7,80,0,60,55,8,84,46
Nigeria,ratified both convention and protocol,4,2007-03-30,2010-09-24,2007-03-30,2010-09-24,2018,27,4.44,Hybrid Regime,50,2125.83,NA,NA,NA,NA,63.1,36.9,NA,80,0,60,55,8,84,46
Nigeria,ratified both convention and protocol,4,2007-03-30,2010-09-24,2007-03-30,2010-09-24,2017,27,4.44,Hybrid Regime,50,1941.88,NA,NA,NA,NA,70.9,29.1,8.39,80,0,60,55,8,84,46
North Macedonia,ratified both convention and protocol,4,2007-03-30,2011-12-29,2009-07-29,2011-12-29,2023,NA,NA,NA,68,NA,NA,NA,NA,NA,40.9,59.1,NA,90,40,45,87,35,35,NA
North Macedonia,ratified both convention and protocol,4,2007-03-30,2011-12-29,2009-07-29,2011-12-29,2022,40,6.1,Flawed Democracy,67,6591.47,NA,NA,NA,NA,40.9,59.1,14.43,90,40,45,87,35,35,NA
North Macedonia,ratified both convention and protocol,4,2007-03-30,2011-12-29,2009-07-29,2011-12-29,2021,39,6.03,Flawed Democracy,66,6694.64,0.77,73.84,13.62,10.23,38.6,61.4,15.78,90,40,45,87,35,35,NA
North Macedonia,ratified both convention and protocol,4,2007-03-30,2011-12-29,2009-07-29,2011-12-29,2020,35,5.89,Hybrid Regime,63,5965.45,NA,NA,NA,NA,38.7,61.3,16.55,90,40,45,87,35,35,NA
North Macedonia,ratified both convention and protocol,4,2007-03-30,2011-12-29,2009-07-29,2011-12-29,2019,35,5.97,Hybrid Regime,59,6070.39,NA,NA,NA,NA,39.3,60.7,17.39,90,40,45,87,35,35,NA
North Macedonia,ratified both convention and protocol,4,2007-03-30,2011-12-29,2009-07-29,2011-12-29,2018,37,5.87,Hybrid Regime,58,6108.74,NA,NA,NA,NA,40.2,59.8,21.2,90,40,45,87,35,35,NA
North Macedonia,ratified both convention and protocol,4,2007-03-30,2011-12-29,2009-07-29,2011-12-29,2017,35,5.57,Hybrid Regime,57,5450.5,NA,NA,NA,NA,38.7,61.3,22.81,90,40,45,87,35,35,NA
Norway,ratified protocol,3,2007-03-30,2013-06-03,NA,NA,2023,NA,NA,NA,100,NA,NA,NA,NA,NA,33.5,66.5,NA,31,81,8,50,55,55,8
Norway,ratified protocol,3,2007-03-30,2013-06-03,NA,NA,2022,84,9.81,Full Democracy,100,106148.78,NA,NA,NA,NA,33.8,66.2,3.23,31,81,8,50,55,55,8
Norway,ratified protocol,3,2007-03-30,2013-06-03,NA,NA,2021,85,9.75,Full Democracy,100,90655.39,0.96,83.23,18.19,13,33.4,66.6,4.37,31,81,8,50,55,55,8
Norway,ratified protocol,3,2007-03-30,2013-06-03,NA,NA,2020,84,9.81,Full Democracy,100,68340.02,NA,NA,NA,NA,35.4,64.6,4.42,31,81,8,50,55,55,8
Norway,ratified protocol,3,2007-03-30,2013-06-03,NA,NA,2019,84,9.87,Full Democracy,100,76430.59,NA,NA,NA,NA,35.3,64.7,3.69,31,81,8,50,55,55,8
Norway,ratified protocol,3,2007-03-30,2013-06-03,NA,NA,2018,84,9.87,Full Democracy,100,82792.84,NA,NA,NA,NA,43.3,56.7,3.8,31,81,8,50,55,55,8
Norway,ratified protocol,3,2007-03-30,2013-06-03,NA,NA,2017,85,9.87,Full Democracy,100,76131.84,NA,NA,NA,NA,45.7,54.3,4.16,31,81,8,50,55,55,8
Oman,ratified protocol,3,2008-03-17,2009-01-06,NA,NA,2023,NA,NA,NA,24,NA,NA,NA,NA,NA,19.7,80.3,NA,NA,NA,NA,NA,NA,NA,NA
Oman,ratified protocol,3,2008-03-17,2009-01-06,NA,NA,2022,44,3.12,Authoritarian Regime,24,25056.79,NA,NA,NA,NA,20,80,NA,NA,NA,NA,NA,NA,NA,NA
Oman,ratified protocol,3,2008-03-17,2009-01-06,NA,NA,2021,52,3,Authoritarian Regime,23,19509.47,0.82,72.54,14.57,11.65,20.3,79.7,1.9,NA,NA,NA,NA,NA,NA,NA
Oman,ratified protocol,3,2008-03-17,2009-01-06,NA,NA,2020,54,3,Authoritarian Regime,23,16707.62,NA,NA,NA,NA,20.8,79.2,2.94,NA,NA,NA,NA,NA,NA,NA
Oman,ratified protocol,3,2008-03-17,2009-01-06,NA,NA,2019,52,3.06,Authoritarian Regime,23,19132.15,NA,NA,NA,NA,22.8,77.2,NA,NA,NA,NA,NA,NA,NA,NA
Oman,ratified protocol,3,2008-03-17,2009-01-06,NA,NA,2018,52,3.04,Authoritarian Regime,23,19887.57,NA,NA,NA,NA,27.4,72.6,1.8,NA,NA,NA,NA,NA,NA,NA
Oman,ratified protocol,3,2008-03-17,2009-01-06,NA,NA,2017,44,3.04,Authoritarian Regime,25,17802.58,NA,NA,NA,NA,24.5,75.5,NA,NA,NA,NA,NA,NA,NA,NA
Pakistan,ratified protocol,3,2008-09-25,2011-07-05,NA,NA,2023,NA,NA,NA,37,NA,NA,NA,NA,NA,42.3,57.7,NA,55,5,50,70,19,0,50
Pakistan,ratified protocol,3,2008-09-25,2011-07-05,NA,NA,2022,27,4.13,Hybrid Regime,37,1596.66,NA,NA,NA,NA,42,58,NA,55,5,50,70,19,0,50
Pakistan,ratified protocol,3,2008-09-25,2011-07-05,NA,NA,2021,28,4.31,Hybrid Regime,37,1505.01,0.54,66.1,8.66,4.54,43.9,56.1,6.34,55,5,50,70,19,0,50
Pakistan,ratified protocol,3,2008-09-25,2011-07-05,NA,NA,2020,31,4.31,Hybrid Regime,38,1322.31,NA,NA,NA,NA,44.1,55.9,NA,55,5,50,70,19,0,50
Pakistan,ratified protocol,3,2008-09-25,2011-07-05,NA,NA,2019,32,4.25,Hybrid Regime,39,1437.17,NA,NA,NA,NA,46.7,53.3,4.83,55,5,50,70,19,0,50
Pakistan,ratified protocol,3,2008-09-25,2011-07-05,NA,NA,2018,33,4.17,Hybrid Regime,43,1620.74,NA,NA,NA,NA,51.2,48.8,4.08,55,5,50,70,19,0,50
Pakistan,ratified protocol,3,2008-09-25,2011-07-05,NA,NA,2017,32,4.26,Hybrid Regime,43,1567.64,NA,NA,NA,NA,54.4,45.6,NA,55,5,50,70,19,0,50
Palau,ratified both convention and protocol,4,2011-09-20,2013-06-11,NA,2013-06-11,2023,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palau,ratified both convention and protocol,4,2011-09-20,2013-06-11,NA,2013-06-11,2022,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palau,ratified both convention and protocol,4,2011-09-20,2013-06-11,NA,2013-06-11,2021,NA,NA,NA,92,12083.89,0.77,66.02,15.78,12.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palau,ratified both convention and protocol,4,2011-09-20,2013-06-11,NA,2013-06-11,2020,NA,NA,NA,92,14016.25,NA,NA,NA,NA,NA,NA,0.77,NA,NA,NA,NA,NA,NA,NA
Palau,ratified both convention and protocol,4,2011-09-20,2013-06-11,NA,2013-06-11,2019,NA,NA,NA,92,15567.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palau,ratified both convention and protocol,4,2011-09-20,2013-06-11,NA,2013-06-11,2018,NA,NA,NA,92,15948.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palau,ratified both convention and protocol,4,2011-09-20,2013-06-11,NA,2013-06-11,2017,NA,NA,NA,92,16011.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Panama,ratified both convention and protocol,4,2007-03-30,2007-08-07,2007-03-30,2007-08-07,2023,NA,NA,NA,83,NA,NA,NA,NA,NA,43.7,56.3,NA,95,11,44,86,NA,NA,44
Panama,ratified both convention and protocol,4,2007-03-30,2007-08-07,2007-03-30,2007-08-07,2022,36,6.91,Flawed Democracy,83,17357.63,NA,NA,NA,NA,43.9,56.1,8.28,95,11,44,86,NA,NA,44
Panama,ratified both convention and protocol,4,2007-03-30,2007-08-07,2007-03-30,2007-08-07,2021,36,6.85,Flawed Democracy,83,15491.29,0.8,76.22,13.06,10.54,45.8,54.2,10.29,95,11,44,86,NA,NA,44
Panama,ratified both convention and protocol,4,2007-03-30,2007-08-07,2007-03-30,2007-08-07,2020,35,7.18,Flawed Democracy,84,13293.33,NA,NA,NA,NA,47.2,52.8,18.55,95,11,44,86,NA,NA,44
Panama,ratified both convention and protocol,4,2007-03-30,2007-08-07,2007-03-30,2007-08-07,2019,36,7.05,Flawed Democracy,84,16472.83,NA,NA,NA,NA,46.4,53.6,6.41,95,11,44,86,NA,NA,44
Panama,ratified both convention and protocol,4,2007-03-30,2007-08-07,2007-03-30,2007-08-07,2018,37,7.05,Flawed Democracy,83,16156.07,NA,NA,NA,NA,48.4,51.6,5.31,95,11,44,86,NA,NA,44
Panama,ratified both convention and protocol,4,2007-03-30,2007-08-07,2007-03-30,2007-08-07,2017,37,7.08,Flawed Democracy,83,15185.97,NA,NA,NA,NA,50,50,5.46,95,11,44,86,NA,NA,44
Papua New Guinea,ratified protocol,3,2011-06-02,2013-09-26,NA,NA,2023,NA,NA,NA,61,NA,NA,NA,NA,NA,79.9,20.1,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,ratified protocol,3,2011-06-02,2013-09-26,NA,NA,2022,30,5.97,Hybrid Regime,62,3020.27,NA,NA,NA,NA,81.2,18.8,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,ratified protocol,3,2011-06-02,2013-09-26,NA,NA,2021,31,6.1,Flawed Democracy,62,2644.54,0.56,65.35,10.36,4.74,80.2,19.8,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,ratified protocol,3,2011-06-02,2013-09-26,NA,NA,2020,27,6.1,Flawed Democracy,62,2446.08,NA,NA,NA,NA,81.9,18.1,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,ratified protocol,3,2011-06-02,2013-09-26,NA,NA,2019,28,6.03,Flawed Democracy,64,2593.78,NA,NA,NA,NA,79.9,20.1,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,ratified protocol,3,2011-06-02,2013-09-26,NA,NA,2018,28,6.03,Flawed Democracy,63,2584.33,NA,NA,NA,NA,80,20,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,ratified protocol,3,2011-06-02,2013-09-26,NA,NA,2017,29,6.03,Flawed Democracy,64,2495.14,NA,NA,NA,NA,82.4,17.6,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,ratified both convention and protocol,4,2007-03-30,2008-09-03,2007-03-30,2008-09-03,2023,NA,NA,NA,65,NA,NA,NA,NA,NA,50.8,49.2,NA,70,12,40,85,20,56,NA
Paraguay,ratified both convention and protocol,4,2007-03-30,2008-09-03,2007-03-30,2008-09-03,2022,28,5.89,Hybrid Regime,65,6153.06,NA,NA,NA,NA,49.2,50.8,6.75,70,12,40,85,20,56,NA
Paraguay,ratified both convention and protocol,4,2007-03-30,2008-09-03,2007-03-30,2008-09-03,2021,30,5.86,Hybrid Regime,65,5959.44,0.72,70.26,12.99,8.86,49,51,7.31,70,12,40,85,20,56,NA
Paraguay,ratified both convention and protocol,4,2007-03-30,2008-09-03,2007-03-30,2008-09-03,2020,28,6.18,Flawed Democracy,65,5353.35,NA,NA,NA,NA,49.6,50.4,7.55,70,12,40,85,20,56,NA
Paraguay,ratified both convention and protocol,4,2007-03-30,2008-09-03,2007-03-30,2008-09-03,2019,28,6.24,Flawed Democracy,65,5807.84,NA,NA,NA,NA,NA,NA,6.59,70,12,40,85,20,56,NA
Paraguay,ratified both convention and protocol,4,2007-03-30,2008-09-03,2007-03-30,2008-09-03,2018,29,6.24,Flawed Democracy,64,6242.96,NA,NA,NA,NA,NA,NA,6.22,70,12,40,85,20,56,NA
Paraguay,ratified both convention and protocol,4,2007-03-30,2008-09-03,2007-03-30,2008-09-03,2017,29,6.31,Flawed Democracy,64,6136.06,NA,NA,NA,NA,NA,NA,6.14,70,12,40,85,20,56,NA
Peru,ratified both convention and protocol,4,2007-03-30,2008-01-30,2007-03-30,2008-01-30,2023,NA,NA,NA,70,NA,NA,NA,NA,NA,67.6,32.4,NA,64,20,42,87,5,46,42
Peru,ratified both convention and protocol,4,2007-03-30,2008-01-30,2007-03-30,2008-01-30,2022,36,5.92,Hybrid Regime,72,7125.83,NA,NA,NA,NA,67.1,32.9,3.85,64,20,42,87,5,46,42
Peru,ratified both convention and protocol,4,2007-03-30,2008-01-30,2007-03-30,2008-01-30,2021,36,6.09,Flawed Democracy,71,6635.46,0.76,72.38,15.39,9.89,66.6,33.4,5.1,64,20,42,87,5,46,42
Peru,ratified both convention and protocol,4,2007-03-30,2008-01-30,2007-03-30,2008-01-30,2020,38,6.53,Flawed Democracy,72,6063.63,NA,NA,NA,NA,68.2,31.8,7.18,64,20,42,87,5,46,42
Peru,ratified both convention and protocol,4,2007-03-30,2008-01-30,2007-03-30,2008-01-30,2019,36,6.6,Flawed Democracy,73,6955.88,NA,NA,NA,NA,65.3,34.7,3.38,64,20,42,87,5,46,42
Peru,ratified both convention and protocol,4,2007-03-30,2008-01-30,2007-03-30,2008-01-30,2018,35,6.6,Flawed Democracy,73,6912.1,NA,NA,NA,NA,63.9,36.1,3.49,64,20,42,87,5,46,42
Peru,ratified both convention and protocol,4,2007-03-30,2008-01-30,2007-03-30,2008-01-30,2017,37,6.49,Flawed Democracy,72,6676.31,NA,NA,NA,NA,63.3,36.7,3.69,64,20,42,87,5,46,42
Philippines,ratified protocol,3,2007-09-25,2008-04-15,NA,NA,2023,NA,NA,NA,58,NA,NA,NA,NA,NA,42.7,57.3,NA,94,17,64,44,46,42,64
Philippines,ratified protocol,3,2007-09-25,2008-04-15,NA,NA,2022,33,6.73,Flawed Democracy,55,3498.51,NA,NA,NA,NA,42.3,57.7,NA,94,17,64,44,46,42,64
Philippines,ratified protocol,3,2007-09-25,2008-04-15,NA,NA,2021,33,6.62,Flawed Democracy,56,3460.54,0.7,69.27,13.13,8.97,42.2,57.8,3.4,94,17,64,44,46,42,64
Philippines,ratified protocol,3,2007-09-25,2008-04-15,NA,NA,2020,34,6.56,Flawed Democracy,59,3224.42,NA,NA,NA,NA,42.2,57.8,2.52,94,17,64,44,46,42,64
Philippines,ratified protocol,3,2007-09-25,2008-04-15,NA,NA,2019,34,6.64,Flawed Democracy,61,3413.85,NA,NA,NA,NA,40.8,59.2,2.24,94,17,64,44,46,42,64
Philippines,ratified protocol,3,2007-09-25,2008-04-15,NA,NA,2018,36,6.71,Flawed Democracy,62,3194.67,NA,NA,NA,NA,40.1,59.9,2.34,94,17,64,44,46,42,64
Philippines,ratified protocol,3,2007-09-25,2008-04-15,NA,NA,2017,34,6.71,Flawed Democracy,63,3077.43,NA,NA,NA,NA,39.8,60.2,2.55,94,17,64,44,46,42,64
Poland,ratified protocol,3,2007-03-30,2012-09-25,NA,NA,2023,NA,NA,NA,81,NA,NA,NA,NA,NA,29.2,70.8,NA,68,47,64,93,49,29,64
Poland,ratified protocol,3,2007-03-30,2012-09-25,NA,NA,2022,55,7.04,Flawed Democracy,81,18321.28,NA,NA,NA,NA,29.8,70.2,2.89,68,47,64,93,49,29,64
Poland,ratified protocol,3,2007-03-30,2012-09-25,NA,NA,2021,56,6.8,Flawed Democracy,82,17999.83,0.88,76.46,16.03,13.16,29.3,70.7,3.36,68,47,64,93,49,29,64
Poland,ratified protocol,3,2007-03-30,2012-09-25,NA,NA,2020,56,6.85,Flawed Democracy,84,15816.82,NA,NA,NA,NA,28.5,71.5,3.16,68,47,64,93,49,29,64
Poland,ratified protocol,3,2007-03-30,2012-09-25,NA,NA,2019,58,6.62,Flawed Democracy,84,15700.01,NA,NA,NA,NA,30.1,69.9,3.28,68,47,64,93,49,29,64
Poland,ratified protocol,3,2007-03-30,2012-09-25,NA,NA,2018,60,6.67,Flawed Democracy,85,15504.51,NA,NA,NA,NA,36.2,63.8,3.85,68,47,64,93,49,29,64
Poland,ratified protocol,3,2007-03-30,2012-09-25,NA,NA,2017,60,6.67,Flawed Democracy,89,13815.5,NA,NA,NA,NA,31.5,68.5,4.89,68,47,64,93,49,29,64
Portugal,ratified both convention and protocol,4,2007-03-30,2009-09-23,2007-03-30,2009-09-23,2023,NA,NA,NA,96,NA,NA,NA,NA,NA,31.5,68.5,NA,63,59,31,99,42,33,31
Portugal,ratified both convention and protocol,4,2007-03-30,2009-09-23,2007-03-30,2009-09-23,2022,62,7.95,Flawed Democracy,95,24274.52,NA,NA,NA,NA,30.6,69.4,6.01,63,59,31,99,42,33,31
Portugal,ratified both convention and protocol,4,2007-03-30,2009-09-23,2007-03-30,2009-09-23,2021,62,7.82,Flawed Democracy,96,24598.47,0.87,81.04,16.87,9.58,29.9,70.1,6.58,63,59,31,99,42,33,31
