country,crpd_sign,crpd_ratif,protocol_sign,protocol_ratif,year,cpi_score.x,cpi_score.y,power_distance,individualism,motivation,uncertainty_avoidance,long_term_orientation,indulgence,democracy_index,democracy_cat,freedom_index,gdp,human_development_index,life_expectancy,expected_years_of_schooling,mean_years_of_schooling,crime_index,safety_index,unemployment_rate
Malawi,2007-09-27,2009-08-27,NA,NA,2023,NA,NA,70,30,40,50,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
Malawi,2007-09-27,2009-08-27,NA,NA,2022,34,34,NA,NA,NA,NA,NA,NA,5.91,Hybrid Regime,66,645.16,NA,NA,NA,NA,NA,NA,NA
Malawi,2007-09-27,2009-08-27,NA,NA,2021,35,35,NA,NA,NA,NA,NA,NA,5.74,Hybrid Regime,66,633.61,0.51,62.9,12.68,4.49,NA,NA,NA
Malawi,2007-09-27,2009-08-27,NA,NA,2020,30,30,NA,NA,NA,NA,NA,NA,5.74,Hybrid Regime,62,622.18,NA,NA,NA,NA,NA,NA,0.91
Malawi,2007-09-27,2009-08-27,NA,NA,2019,31,31,NA,NA,NA,NA,NA,NA,5.5,Hybrid Regime,64,584.36,NA,NA,NA,NA,NA,NA,NA
Malawi,2007-09-27,2009-08-27,NA,NA,2018,32,32,NA,NA,NA,NA,NA,NA,5.49,Hybrid Regime,63,537.93,NA,NA,NA,NA,NA,NA,NA
Malawi,2007-09-27,2009-08-27,NA,NA,2017,31,31,NA,NA,NA,NA,NA,NA,5.49,Hybrid Regime,63,500.17,NA,NA,NA,NA,NA,NA,3.54
Malawi,2007-09-27,2009-08-27,NA,NA,2016,31,31,NA,NA,NA,NA,NA,NA,5.55,Hybrid Regime,64,454.44,NA,NA,NA,NA,NA,NA,NA
Malawi,2007-09-27,2009-08-27,NA,NA,2015,31,31,NA,NA,NA,NA,NA,NA,5.55,Hybrid Regime,61,544.28,NA,NA,NA,NA,NA,NA,NA
Malawi,2007-09-27,2009-08-27,NA,NA,2014,33,33,NA,NA,NA,NA,NA,NA,5.66,Hybrid Regime,60,534.13,NA,NA,NA,NA,NA,NA,NA
Malawi,2007-09-27,2009-08-27,NA,NA,2013,37,37,NA,NA,NA,NA,NA,NA,6,Hybrid Regime,60,501.2,NA,NA,NA,NA,NA,NA,4.98
Malawi,2007-09-27,2009-08-27,NA,NA,2012,37,37,NA,NA,NA,NA,NA,NA,6.08,Flawed Democracy,NA,563.06,NA,NA,NA,NA,NA,NA,NA
Malawi,2007-09-27,2009-08-27,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,5.84,Hybrid Regime,NA,769.05,NA,NA,NA,NA,NA,NA,1.74
Malawi,2007-09-27,2009-08-27,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,5.84,Hybrid Regime,NA,688.14,NA,NA,NA,NA,NA,NA,NA
Malawi,2007-09-27,2009-08-27,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630.11,NA,NA,NA,NA,NA,NA,NA
Malawi,2007-09-27,2009-08-27,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,5.13,Hybrid Regime,NA,557.52,NA,NA,NA,NA,NA,NA,NA
Malaysia,2008-04-08,2010-07-19,NA,NA,2023,NA,NA,100,27,50,36,47,57,NA,NA,53,NA,NA,NA,NA,NA,52.9,47.1,NA
Malaysia,2008-04-08,2010-07-19,NA,NA,2022,47,47,NA,NA,NA,NA,NA,NA,7.3,Flawed Democracy,50,11971.93,NA,NA,NA,NA,55.7,44.3,NA
Malaysia,2008-04-08,2010-07-19,NA,NA,2021,48,48,NA,NA,NA,NA,NA,NA,7.24,Flawed Democracy,51,11109.27,0.8,74.88,13.34,10.65,57.9,42.1,NA
Malaysia,2008-04-08,2010-07-19,NA,NA,2020,51,51,NA,NA,NA,NA,NA,NA,7.19,Flawed Democracy,52,10160.83,NA,NA,NA,NA,58.8,41.2,4.54
Malaysia,2008-04-08,2010-07-19,NA,NA,2019,53,53,NA,NA,NA,NA,NA,NA,7.16,Flawed Democracy,52,11132.1,NA,NA,NA,NA,60.8,39.2,3.26
Malaysia,2008-04-08,2010-07-19,NA,NA,2018,47,47,NA,NA,NA,NA,NA,NA,6.88,Flawed Democracy,45,11073.98,NA,NA,NA,NA,63.1,36.9,3.3
Malaysia,2008-04-08,2010-07-19,NA,NA,2017,47,47,NA,NA,NA,NA,NA,NA,6.54,Flawed Democracy,44,9979.7,NA,NA,NA,NA,64.8,35.2,3.41
Malaysia,2008-04-08,2010-07-19,NA,NA,2016,49,49,NA,NA,NA,NA,NA,NA,6.54,Flawed Democracy,45,9555.65,NA,NA,NA,NA,68.6,31.4,3.44
Malaysia,2008-04-08,2010-07-19,NA,NA,2015,50,50,NA,NA,NA,NA,NA,NA,6.43,Flawed Democracy,46,9699.58,NA,NA,NA,NA,70,30,3.1
Malaysia,2008-04-08,2010-07-19,NA,NA,2014,52,52,NA,NA,NA,NA,NA,NA,6.49,Flawed Democracy,47,11045.58,NA,NA,NA,NA,66.4,33.6,2.88
Malaysia,2008-04-08,2010-07-19,NA,NA,2013,50,50,NA,NA,NA,NA,NA,NA,6.49,Flawed Democracy,48,10727.67,NA,NA,NA,NA,67.7,32.3,3.16
Malaysia,2008-04-08,2010-07-19,NA,NA,2012,49,49,NA,NA,NA,NA,NA,NA,6.41,Flawed Democracy,NA,10601.51,NA,NA,NA,NA,70.9,29.1,3.1
Malaysia,2008-04-08,2010-07-19,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,6.19,Flawed Democracy,NA,10209.37,NA,NA,NA,NA,NA,NA,3.05
Malaysia,2008-04-08,2010-07-19,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,6.19,Flawed Democracy,NA,8880.15,NA,NA,NA,NA,NA,NA,3.39
Malaysia,2008-04-08,2010-07-19,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7167.88,NA,NA,NA,NA,NA,NA,3.66
Malaysia,2008-04-08,2010-07-19,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,6.36,Flawed Democracy,NA,8343.3,NA,NA,NA,NA,NA,NA,3.32
Maldives,2007-10-02,2010-04-05,NA,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,54.5,45.5,NA
Maldives,2007-10-02,2010-04-05,NA,NA,2022,40,40,NA,NA,NA,NA,NA,NA,NA,NA,40,11817.52,NA,NA,NA,NA,54.7,45.3,NA
Maldives,2007-10-02,2010-04-05,NA,NA,2021,40,40,NA,NA,NA,NA,NA,NA,NA,NA,40,10366.26,0.75,79.92,12.64,7.32,56,44,NA
Maldives,2007-10-02,2010-04-05,NA,NA,2020,43,43,NA,NA,NA,NA,NA,NA,NA,NA,40,7282.37,NA,NA,NA,NA,53.2,46.8,NA
Maldives,2007-10-02,2010-04-05,NA,NA,2019,29,29,NA,NA,NA,NA,NA,NA,NA,NA,35,11118.53,NA,NA,NA,NA,53.3,46.7,4.56
Maldives,2007-10-02,2010-04-05,NA,NA,2018,31,31,NA,NA,NA,NA,NA,NA,NA,NA,35,10823.61,NA,NA,NA,NA,51.7,48.3,NA
Maldives,2007-10-02,2010-04-05,NA,NA,2017,33,33,NA,NA,NA,NA,NA,NA,NA,NA,40,10063,NA,NA,NA,NA,47,53,NA
Maldives,2007-10-02,2010-04-05,NA,NA,2016,36,36,NA,NA,NA,NA,NA,NA,NA,NA,43,9640.32,NA,NA,NA,NA,45,55,5.77
Maldives,2007-10-02,2010-04-05,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,9434.31,NA,NA,NA,NA,68.8,31.3,NA
Maldives,2007-10-02,2010-04-05,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,8872.13,NA,NA,NA,NA,NA,NA,3.85
Maldives,2007-10-02,2010-04-05,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,8222.56,NA,NA,NA,NA,NA,NA,NA
Maldives,2007-10-02,2010-04-05,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7447.42,NA,NA,NA,NA,NA,NA,NA
Maldives,2007-10-02,2010-04-05,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7409.33,NA,NA,NA,NA,NA,NA,NA
Maldives,2007-10-02,2010-04-05,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7158.06,NA,NA,NA,NA,NA,NA,NA
Maldives,2007-10-02,2010-04-05,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6719.33,NA,NA,NA,NA,NA,NA,11.7
Maldives,2007-10-02,2010-04-05,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6743.13,NA,NA,NA,NA,NA,NA,NA
Mali,2007-05-15,2008-04-07,2007-05-15,2008-04-07,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2007-05-15,2008-04-07,2007-05-15,2008-04-07,2022,28,28,NA,NA,NA,NA,NA,NA,3.23,Authoritarian Regime,32,833.3,NA,NA,NA,NA,NA,NA,NA
Mali,2007-05-15,2008-04-07,2007-05-15,2008-04-07,2021,29,29,NA,NA,NA,NA,NA,NA,3.48,Authoritarian Regime,33,881.51,0.43,58.94,7.42,2.31,NA,NA,NA
Mali,2007-05-15,2008-04-07,2007-05-15,2008-04-07,2020,30,30,NA,NA,NA,NA,NA,NA,3.93,Authoritarian Regime,41,822.91,NA,NA,NA,NA,NA,NA,3.53
Mali,2007-05-15,2008-04-07,2007-05-15,2008-04-07,2019,29,29,NA,NA,NA,NA,NA,NA,4.92,Hybrid Regime,44,840.18,NA,NA,NA,NA,NA,NA,NA
Mali,2007-05-15,2008-04-07,2007-05-15,2008-04-07,2018,32,32,NA,NA,NA,NA,NA,NA,5.41,Hybrid Regime,44,856.36,NA,NA,NA,NA,NA,NA,1.62
Mali,2007-05-15,2008-04-07,2007-05-15,2008-04-07,2017,31,31,NA,NA,NA,NA,NA,NA,5.64,Hybrid Regime,45,795.68,NA,NA,NA,NA,NA,NA,7.41
Mali,2007-05-15,2008-04-07,2007-05-15,2008-04-07,2016,32,32,NA,NA,NA,NA,NA,NA,5.7,Hybrid Regime,45,750.05,NA,NA,NA,NA,NA,NA,1.37
Mali,2007-05-15,2008-04-07,2007-05-15,2008-04-07,2015,35,35,NA,NA,NA,NA,NA,NA,5.7,Hybrid Regime,44,723.5,NA,NA,NA,NA,NA,NA,7.73
Mali,2007-05-15,2008-04-07,2007-05-15,2008-04-07,2014,32,32,NA,NA,NA,NA,NA,NA,5.79,Hybrid Regime,44,818.43,NA,NA,NA,NA,NA,NA,6.38
Mali,2007-05-15,2008-04-07,2007-05-15,2008-04-07,2013,28,28,NA,NA,NA,NA,NA,NA,5.9,Hybrid Regime,24,778.8,NA,NA,NA,NA,NA,NA,6.35
Mali,2007-05-15,2008-04-07,2007-05-15,2008-04-07,2012,34,34,NA,NA,NA,NA,NA,NA,5.12,Hybrid Regime,NA,753.39,NA,NA,NA,NA,NA,NA,NA
Mali,2007-05-15,2008-04-07,2007-05-15,2008-04-07,2011,NA,NA,NA,NA,NA,NA,NA,NA,6.36,Flawed Democracy,NA,810.18,NA,NA,NA,NA,NA,NA,6.9
Mali,2007-05-15,2008-04-07,2007-05-15,2008-04-07,2010,NA,NA,NA,NA,NA,NA,NA,NA,6.01,Flawed Democracy,NA,688.33,NA,NA,NA,NA,NA,NA,8.07
Mali,2007-05-15,2008-04-07,2007-05-15,2008-04-07,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680.65,NA,NA,NA,NA,NA,NA,NA
Mali,2007-05-15,2008-04-07,2007-05-15,2008-04-07,2008,NA,NA,NA,NA,NA,NA,NA,NA,5.87,Hybrid Regime,NA,676.13,NA,NA,NA,NA,NA,NA,NA
Malta,2007-03-30,2012-10-10,2007-03-30,2012-10-10,2023,NA,NA,56,59,47,96,47,66,NA,NA,89,NA,NA,NA,NA,NA,42.5,57.5,NA
Malta,2007-03-30,2012-10-10,2007-03-30,2012-10-10,2022,51,51,NA,NA,NA,NA,NA,NA,7.7,Flawed Democracy,89,33940.95,NA,NA,NA,NA,40.8,59.2,2.92
Malta,2007-03-30,2012-10-10,2007-03-30,2012-10-10,2021,54,54,NA,NA,NA,NA,NA,NA,7.57,Flawed Democracy,90,34218.21,0.92,83.78,16.84,12.21,38.9,61.1,3.39
Malta,2007-03-30,2012-10-10,2007-03-30,2012-10-10,2020,53,53,NA,NA,NA,NA,NA,NA,7.68,Flawed Democracy,90,29196.98,NA,NA,NA,NA,39,61,4.35
Malta,2007-03-30,2012-10-10,2007-03-30,2012-10-10,2019,54,54,NA,NA,NA,NA,NA,NA,7.95,Flawed Democracy,91,31506.56,NA,NA,NA,NA,33.5,66.5,3.62
Malta,2007-03-30,2012-10-10,2007-03-30,2012-10-10,2018,54,54,NA,NA,NA,NA,NA,NA,8.21,Full Democracy,92,31566.36,NA,NA,NA,NA,31.9,68.1,3.66
Malta,2007-03-30,2012-10-10,2007-03-30,2012-10-10,2017,56,56,NA,NA,NA,NA,NA,NA,8.15,Full Democracy,96,28823.35,NA,NA,NA,NA,30.6,69.4,4
Malta,2007-03-30,2012-10-10,2007-03-30,2012-10-10,2016,55,55,NA,NA,NA,NA,NA,NA,8.39,Full Democracy,96,25623.86,NA,NA,NA,NA,26.7,73.3,4.69
Malta,2007-03-30,2012-10-10,2007-03-30,2012-10-10,2015,60,60,NA,NA,NA,NA,NA,NA,8.39,Full Democracy,97,24921.68,NA,NA,NA,NA,25.9,74.1,5.38
Malta,2007-03-30,2012-10-10,2007-03-30,2012-10-10,2014,55,55,NA,NA,NA,NA,NA,NA,8.39,Full Democracy,97,26753.26,NA,NA,NA,NA,14.2,85.8,5.72
Malta,2007-03-30,2012-10-10,2007-03-30,2012-10-10,2013,56,56,NA,NA,NA,NA,NA,NA,8.28,Full Democracy,97,24769.45,NA,NA,NA,NA,18.5,81.5,6.11
Malta,2007-03-30,2012-10-10,2007-03-30,2012-10-10,2012,57,57,NA,NA,NA,NA,NA,NA,8.28,Full Democracy,NA,22526.66,NA,NA,NA,NA,20.3,79.7,6.2
Malta,2007-03-30,2012-10-10,2007-03-30,2012-10-10,2011,NA,NA,NA,NA,NA,NA,NA,NA,8.28,Full Democracy,NA,23155.11,NA,NA,NA,NA,NA,NA,6.38
Malta,2007-03-30,2012-10-10,2007-03-30,2012-10-10,2010,NA,NA,NA,NA,NA,NA,NA,NA,8.28,Full Democracy,NA,21798.9,NA,NA,NA,NA,NA,NA,6.85
Malta,2007-03-30,2012-10-10,2007-03-30,2012-10-10,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21083.13,NA,NA,NA,NA,NA,NA,6.89
Malta,2007-03-30,2012-10-10,2007-03-30,2012-10-10,2008,NA,NA,NA,NA,NA,NA,NA,NA,8.39,Full Democracy,NA,22205.28,NA,NA,NA,NA,NA,NA,5.98
Marshall Islands,NA,2015-03-17,NA,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA
Marshall Islands,NA,2015-03-17,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,6727.8,NA,NA,NA,NA,NA,NA,NA
Marshall Islands,NA,2015-03-17,NA,NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,6172.15,0.64,65.27,10.24,10.88,NA,NA,9.82
Marshall Islands,NA,2015-03-17,NA,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,5567.97,NA,NA,NA,NA,NA,NA,NA
Marshall Islands,NA,2015-03-17,NA,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,5188.97,NA,NA,NA,NA,NA,NA,6.34
Marshall Islands,NA,2015-03-17,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,4769.19,NA,NA,NA,NA,NA,NA,NA
Marshall Islands,NA,2015-03-17,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,4507.62,NA,NA,NA,NA,NA,NA,NA
Marshall Islands,NA,2015-03-17,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,4153.12,NA,NA,NA,NA,NA,NA,NA
Marshall Islands,NA,2015-03-17,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,3703.65,NA,NA,NA,NA,NA,NA,NA
Marshall Islands,NA,2015-03-17,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,3672.68,NA,NA,NA,NA,NA,NA,NA
Marshall Islands,NA,2015-03-17,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,3611.7,NA,NA,NA,NA,NA,NA,NA
Marshall Islands,NA,2015-03-17,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3445.32,NA,NA,NA,NA,NA,NA,NA
Marshall Islands,NA,2015-03-17,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3238.89,NA,NA,NA,NA,NA,NA,4.74
Marshall Islands,NA,2015-03-17,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3001.32,NA,NA,NA,NA,NA,NA,NA
Marshall Islands,NA,2015-03-17,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2810.53,NA,NA,NA,NA,NA,NA,NA
Marshall Islands,NA,2015-03-17,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2712.37,NA,NA,NA,NA,NA,NA,NA
Mauritania,NA,2012-04-03,NA,2012-04-03,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA
Mauritania,NA,2012-04-03,NA,2012-04-03,2022,30,30,NA,NA,NA,NA,NA,NA,4.03,Hybrid Regime,35,2190.7,NA,NA,NA,NA,NA,NA,NA
Mauritania,NA,2012-04-03,NA,2012-04-03,2021,28,28,NA,NA,NA,NA,NA,NA,4.03,Hybrid Regime,35,2166.04,0.56,64.36,9.38,4.92,NA,NA,NA
Mauritania,NA,2012-04-03,NA,2012-04-03,2020,29,29,NA,NA,NA,NA,NA,NA,3.92,Authoritarian Regime,34,1868.47,NA,NA,NA,NA,NA,NA,NA
Mauritania,NA,2012-04-03,NA,2012-04-03,2019,28,28,NA,NA,NA,NA,NA,NA,3.92,Authoritarian Regime,32,1839.96,NA,NA,NA,NA,NA,NA,10.42
Mauritania,NA,2012-04-03,NA,2012-04-03,2018,27,27,NA,NA,NA,NA,NA,NA,3.82,Authoritarian Regime,30,1749.95,NA,NA,NA,NA,NA,NA,NA
Mauritania,NA,2012-04-03,NA,2012-04-03,2017,28,28,NA,NA,NA,NA,NA,NA,3.82,Authoritarian Regime,30,1634.64,NA,NA,NA,NA,NA,NA,10.34
Mauritania,NA,2012-04-03,NA,2012-04-03,2016,27,27,NA,NA,NA,NA,NA,NA,3.96,Authoritarian Regime,30,1579.2,NA,NA,NA,NA,NA,NA,NA
Mauritania,NA,2012-04-03,NA,2012-04-03,2015,31,31,NA,NA,NA,NA,NA,NA,3.96,Authoritarian Regime,31,1562.73,NA,NA,NA,NA,NA,NA,NA
Mauritania,NA,2012-04-03,NA,2012-04-03,2014,30,30,NA,NA,NA,NA,NA,NA,4.17,Hybrid Regime,34,1715.39,NA,NA,NA,NA,NA,NA,NA
Mauritania,NA,2012-04-03,NA,2012-04-03,2013,30,30,NA,NA,NA,NA,NA,NA,4.17,Hybrid Regime,34,1929.78,NA,NA,NA,NA,NA,NA,NA
Mauritania,NA,2012-04-03,NA,2012-04-03,2012,31,31,NA,NA,NA,NA,NA,NA,4.17,Hybrid Regime,NA,1850.38,NA,NA,NA,NA,NA,NA,9.86
Mauritania,NA,2012-04-03,NA,2012-04-03,2011,NA,NA,NA,NA,NA,NA,NA,NA,4.17,Hybrid Regime,NA,1919.45,NA,NA,NA,NA,NA,NA,NA
Mauritania,NA,2012-04-03,NA,2012-04-03,2010,NA,NA,NA,NA,NA,NA,NA,NA,3.86,Authoritarian Regime,NA,1646.13,NA,NA,NA,NA,NA,NA,NA
Mauritania,NA,2012-04-03,NA,2012-04-03,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1418.94,NA,NA,NA,NA,NA,NA,NA
Mauritania,NA,2012-04-03,NA,2012-04-03,2008,NA,NA,NA,NA,NA,NA,NA,NA,3.91,Authoritarian Regime,NA,1610.24,NA,NA,NA,NA,NA,NA,NA
Mauritius,2007-09-25,2010-01-08,2007-09-25,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,48.1,51.9,NA
Mauritius,2007-09-25,2010-01-08,2007-09-25,NA,2022,50,50,NA,NA,NA,NA,NA,NA,8.14,Full Democracy,86,10216.29,NA,NA,NA,NA,48.9,51.1,NA
Mauritius,2007-09-25,2010-01-08,2007-09-25,NA,2021,54,54,NA,NA,NA,NA,NA,NA,8.08,Full Democracy,87,9062.72,0.8,73.56,15.17,10.43,47.9,52.1,7.72
Mauritius,2007-09-25,2010-01-08,2007-09-25,NA,2020,53,53,NA,NA,NA,NA,NA,NA,8.14,Full Democracy,89,9005.46,NA,NA,NA,NA,47.3,52.7,8.63
Mauritius,2007-09-25,2010-01-08,2007-09-25,NA,2019,52,52,NA,NA,NA,NA,NA,NA,8.22,Full Democracy,89,11403.25,NA,NA,NA,NA,46.8,53.2,6.33
Mauritius,2007-09-25,2010-01-08,2007-09-25,NA,2018,51,51,NA,NA,NA,NA,NA,NA,8.22,Full Democracy,89,11643.46,NA,NA,NA,NA,48.3,51.7,6.43
Mauritius,2007-09-25,2010-01-08,2007-09-25,NA,2017,50,50,NA,NA,NA,NA,NA,NA,8.22,Full Democracy,89,10841.68,NA,NA,NA,NA,51.1,48.9,6.75
Mauritius,2007-09-25,2010-01-08,2007-09-25,NA,2016,54,54,NA,NA,NA,NA,NA,NA,8.28,Full Democracy,90,9965.73,NA,NA,NA,NA,53.7,46.3,6.81
Mauritius,2007-09-25,2010-01-08,2007-09-25,NA,2015,53,53,NA,NA,NA,NA,NA,NA,8.28,Full Democracy,90,9507.87,NA,NA,NA,NA,48.5,51.5,7.41
Mauritius,2007-09-25,2010-01-08,2007-09-25,NA,2014,54,54,NA,NA,NA,NA,NA,NA,8.17,Full Democracy,90,10366.36,NA,NA,NA,NA,55.7,44.3,7.47
Mauritius,2007-09-25,2010-01-08,2007-09-25,NA,2013,52,52,NA,NA,NA,NA,NA,NA,8.17,Full Democracy,90,9764.64,NA,NA,NA,NA,51.5,48.5,7.32
Mauritius,2007-09-25,2010-01-08,2007-09-25,NA,2012,57,57,NA,NA,NA,NA,NA,NA,8.17,Full Democracy,NA,9291.24,NA,NA,NA,NA,NA,NA,7.47
Mauritius,2007-09-25,2010-01-08,2007-09-25,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,8.04,Full Democracy,NA,9197.04,NA,NA,NA,NA,NA,NA,7.45
Mauritius,2007-09-25,2010-01-08,2007-09-25,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,8.04,Full Democracy,NA,8000.38,NA,NA,NA,NA,NA,NA,7.65
Mauritius,2007-09-25,2010-01-08,2007-09-25,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7318.13,NA,NA,NA,NA,NA,NA,7.26
Mauritius,2007-09-25,2010-01-08,2007-09-25,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,8.04,Full Democracy,NA,8030.05,NA,NA,NA,NA,NA,NA,7.17
Mexico,2007-03-30,2007-12-17,2007-03-30,2007-12-17,2023,NA,NA,81,34,69,82,23,97,NA,NA,60,NA,NA,NA,NA,NA,54.4,45.6,NA
Mexico,2007-03-30,2007-12-17,2007-03-30,2007-12-17,2022,31,31,NA,NA,NA,NA,NA,NA,5.25,Hybrid Regime,60,11091.31,NA,NA,NA,NA,53.7,46.3,3.26
Mexico,2007-03-30,2007-12-17,2007-03-30,2007-12-17,2021,31,31,NA,NA,NA,NA,NA,NA,5.57,Hybrid Regime,61,10045.68,0.76,70.21,14.86,9.22,55,45,4.09
Mexico,2007-03-30,2007-12-17,2007-03-30,2007-12-17,2020,31,31,NA,NA,NA,NA,NA,NA,6.07,Flawed Democracy,62,8655,NA,NA,NA,NA,54,46,4.44
Mexico,2007-03-30,2007-12-17,2007-03-30,2007-12-17,2019,29,29,NA,NA,NA,NA,NA,NA,6.09,Flawed Democracy,63,10145.15,NA,NA,NA,NA,52.3,47.7,3.48
Mexico,2007-03-30,2007-12-17,2007-03-30,2007-12-17,2018,28,28,NA,NA,NA,NA,NA,NA,6.19,Flawed Democracy,62,9857.01,NA,NA,NA,NA,51.1,48.9,3.27
Mexico,2007-03-30,2007-12-17,2007-03-30,2007-12-17,2017,29,29,NA,NA,NA,NA,NA,NA,6.41,Flawed Democracy,65,9434.38,NA,NA,NA,NA,50.3,49.7,3.42
Mexico,2007-03-30,2007-12-17,2007-03-30,2007-12-17,2016,30,30,NA,NA,NA,NA,NA,NA,6.47,Flawed Democracy,65,8875.08,NA,NA,NA,NA,50.8,49.2,3.85
Mexico,2007-03-30,2007-12-17,2007-03-30,2007-12-17,2015,31,31,NA,NA,NA,NA,NA,NA,6.55,Flawed Democracy,64,9753.4,NA,NA,NA,NA,53.8,46.2,4.31
Mexico,2007-03-30,2007-12-17,2007-03-30,2007-12-17,2014,35,35,NA,NA,NA,NA,NA,NA,6.68,Flawed Democracy,65,11076.13,NA,NA,NA,NA,52.5,47.5,4.81
Mexico,2007-03-30,2007-12-17,2007-03-30,2007-12-17,2013,34,34,NA,NA,NA,NA,NA,NA,6.91,Flawed Democracy,65,10865.69,NA,NA,NA,NA,56.2,43.8,4.91
Mexico,2007-03-30,2007-12-17,2007-03-30,2007-12-17,2012,34,34,NA,NA,NA,NA,NA,NA,6.9,Flawed Democracy,NA,10376.09,NA,NA,NA,NA,62.5,37.5,4.89
Mexico,2007-03-30,2007-12-17,2007-03-30,2007-12-17,2011,NA,NA,NA,NA,NA,NA,NA,NA,6.93,Flawed Democracy,NA,10341.5,NA,NA,NA,NA,NA,NA,5.17
Mexico,2007-03-30,2007-12-17,2007-03-30,2007-12-17,2010,NA,NA,NA,NA,NA,NA,NA,NA,6.93,Flawed Democracy,NA,9399.96,NA,NA,NA,NA,NA,NA,5.3
Mexico,2007-03-30,2007-12-17,2007-03-30,2007-12-17,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8104.92,NA,NA,NA,NA,NA,NA,5.36
Mexico,2007-03-30,2007-12-17,2007-03-30,2007-12-17,2008,NA,NA,NA,NA,NA,NA,NA,NA,6.78,Flawed Democracy,NA,10119.82,NA,NA,NA,NA,NA,NA,3.87
Micronesia,2011-09-23,2016-12-07,NA,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia,2011-09-23,2016-12-07,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,3741.06,NA,NA,NA,NA,NA,NA,NA
Micronesia,2011-09-23,2016-12-07,NA,NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,3571.34,0.63,70.71,11.55,7.8,NA,NA,NA
Micronesia,2011-09-23,2016-12-07,NA,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,3639.41,NA,NA,NA,NA,NA,NA,NA
