country,crpd_category,crpd_category_v,year,cpi_score.x,cpi_score.y,power_distance,individualism,motivation,uncertainty_avoidance,long_term_orientation,indulgence,democracy_index,democracy_cat,freedom_index,gdp,human_development_index,life_expectancy,expected_years_of_schooling,mean_years_of_schooling,masculinity_index,crime_index,safety_index,unemployment_rate
Qatar,ratified protocol,3,2022,58,58,NA,NA,NA,NA,NA,NA,3.65,Authoritarian Regime,25,88046.32,NA,NA,NA,NA,NA,13.8,86.2,0.13
Qatar,ratified protocol,3,2021,63,63,NA,NA,NA,NA,NA,NA,3.65,Authoritarian Regime,25,66838.33,0.86,79.27,12.64,10,NA,12.3,87.7,0.14
Qatar,ratified protocol,3,2020,63,63,NA,NA,NA,NA,NA,NA,3.24,Authoritarian Regime,25,52315.66,NA,NA,NA,NA,NA,11.9,88.1,0.14
Qatar,ratified protocol,3,2019,62,62,NA,NA,NA,NA,NA,NA,3.19,Authoritarian Regime,25,62827.4,NA,NA,NA,NA,NA,13.3,86.7,0.1
Qatar,ratified protocol,3,2018,62,62,NA,NA,NA,NA,NA,NA,3.19,Authoritarian Regime,24,66264.08,NA,NA,NA,NA,NA,15.7,84.3,0.11
Qatar,ratified protocol,3,2017,63,63,NA,NA,NA,NA,NA,NA,3.19,Authoritarian Regime,26,59407.7,NA,NA,NA,NA,NA,15.7,84.3,0.14
South Korea,ratified both crpd and protocol,4,2021,62,62,NA,NA,NA,NA,NA,NA,8.16,Full Democracy,83,34997.78,0.92,83.7,16.52,12.51,NA,26.9,73.1,3.64
South Korea,ratified both crpd and protocol,4,2022,63,63,NA,NA,NA,NA,NA,NA,8.03,Full Democracy,83,32254.62,NA,NA,NA,NA,NA,26.5,73.5,2.86
South Korea,ratified both crpd and protocol,4,2020,61,61,NA,NA,NA,NA,NA,NA,8.01,Full Democracy,83,31721.3,NA,NA,NA,NA,NA,28,72,3.93
South Korea,ratified both crpd and protocol,4,2019,59,59,NA,NA,NA,NA,NA,NA,8,Flawed Democracy,83,31902.42,NA,NA,NA,NA,NA,34,66,3.75
South Korea,ratified both crpd and protocol,4,2018,57,57,NA,NA,NA,NA,NA,NA,8,Flawed Democracy,84,33436.92,NA,NA,NA,NA,NA,35.8,64.2,3.82
South Korea,ratified both crpd and protocol,4,2017,54,54,NA,NA,NA,NA,NA,NA,8,Flawed Democracy,82,31616.84,NA,NA,NA,NA,NA,25.3,74.7,3.65
South Korea,ratified both crpd and protocol,4,2023,NA,NA,60,18,39,85,100,29,NA,NA,83,NA,NA,NA,NA,NA,39,25.5,74.5,NA
Moldova,ratified both crpd and protocol,4,2023,NA,NA,90,27,39,95,71,19,NA,NA,62,NA,NA,NA,NA,NA,NA,47.1,52.9,NA
Moldova,ratified both crpd and protocol,4,2022,39,39,NA,NA,NA,NA,NA,NA,6.23,Flawed Democracy,62,5562.61,NA,NA,NA,NA,NA,47.4,52.6,0.91
Moldova,ratified both crpd and protocol,4,2021,36,36,NA,NA,NA,NA,NA,NA,6.1,Flawed Democracy,61,5235.64,0.77,68.85,14.43,11.82,NA,46.6,53.4,0.79
Moldova,ratified both crpd and protocol,4,2020,34,34,NA,NA,NA,NA,NA,NA,5.78,Hybrid Regime,60,4376.24,NA,NA,NA,NA,NA,45,55,1.21
Moldova,ratified both crpd and protocol,4,2019,32,32,NA,NA,NA,NA,NA,NA,5.75,Hybrid Regime,58,4404.95,NA,NA,NA,NA,NA,45.4,54.6,1.5
Moldova,ratified both crpd and protocol,4,2018,33,33,NA,NA,NA,NA,NA,NA,5.85,Hybrid Regime,61,4156.96,NA,NA,NA,NA,NA,45.7,54.3,1.24
Moldova,ratified both crpd and protocol,4,2017,31,31,NA,NA,NA,NA,NA,NA,5.94,Hybrid Regime,62,3454.95,NA,NA,NA,NA,NA,45.4,54.6,1.62
Romania,ratified protocol,3,2023,NA,NA,90,46,42,90,32,20,NA,NA,83,NA,NA,NA,NA,NA,NA,32,68,NA
Romania,ratified protocol,3,2022,46,46,NA,NA,NA,NA,NA,NA,6.45,Flawed Democracy,83,15892.12,NA,NA,NA,NA,NA,28.8,71.2,5.61
Romania,ratified protocol,3,2021,45,45,NA,NA,NA,NA,NA,NA,6.43,Flawed Democracy,83,14927.12,0.82,74.18,14.23,11.28,NA,28.3,71.7,5.59
Romania,ratified protocol,3,2020,44,44,NA,NA,NA,NA,NA,NA,6.4,Flawed Democracy,83,13047.46,NA,NA,NA,NA,NA,27.6,72.4,5.03
Romania,ratified protocol,3,2019,44,44,NA,NA,NA,NA,NA,NA,6.49,Flawed Democracy,81,12958,NA,NA,NA,NA,NA,27.8,72.2,3.91
Romania,ratified protocol,3,2018,47,47,NA,NA,NA,NA,NA,NA,6.38,Flawed Democracy,84,12494.42,NA,NA,NA,NA,NA,29,71,4.19
Romania,ratified protocol,3,2017,48,48,NA,NA,NA,NA,NA,NA,6.44,Flawed Democracy,84,10727.97,NA,NA,NA,NA,NA,27.9,72.1,4.93
Russia,ratified protocol,3,2023,NA,NA,93,46,36,95,58,20,NA,NA,16,NA,NA,NA,NA,NA,NA,39.3,60.7,NA
Russia,ratified protocol,3,2022,28,28,NA,NA,NA,NA,NA,NA,2.28,Authoritarian Regime,19,15345.1,NA,NA,NA,NA,NA,39.6,60.4,3.87
Russia,ratified protocol,3,2021,29,29,NA,NA,NA,NA,NA,NA,3.24,Authoritarian Regime,20,12593.16,0.82,69.42,15.77,12.77,NA,40.1,59.9,4.72
Russia,ratified protocol,3,2020,30,30,NA,NA,NA,NA,NA,NA,3.31,Authoritarian Regime,20,10194.44,NA,NA,NA,NA,NA,41.1,58.9,5.59
Russia,ratified protocol,3,2019,28,28,NA,NA,NA,NA,NA,NA,3.11,Authoritarian Regime,20,11536.26,NA,NA,NA,NA,NA,41.9,58.1,4.5
Russia,ratified protocol,3,2018,28,28,NA,NA,NA,NA,NA,NA,2.94,Authoritarian Regime,20,11287.35,NA,NA,NA,NA,NA,45.2,54.8,4.85
Russia,ratified protocol,3,2017,29,29,NA,NA,NA,NA,NA,NA,3.17,Authoritarian Regime,20,10720.33,NA,NA,NA,NA,NA,46.1,53.9,5.21
Rwanda,ratified both crpd and protocol,4,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,27.6,72.4,NA
Rwanda,ratified both crpd and protocol,4,2022,51,51,NA,NA,NA,NA,NA,NA,3.1,Authoritarian Regime,22,966.33,NA,NA,NA,NA,NA,24.3,75.7,15.08
Rwanda,ratified both crpd and protocol,4,2021,53,53,NA,NA,NA,NA,NA,NA,3.1,Authoritarian Regime,21,821.23,0.53,66.07,11.23,4.43,NA,25.3,74.7,15.79
Rwanda,ratified both crpd and protocol,4,2020,54,54,NA,NA,NA,NA,NA,NA,3.1,Authoritarian Regime,22,773.82,NA,NA,NA,NA,NA,NA,NA,11.83
Rwanda,ratified both crpd and protocol,4,2019,53,53,NA,NA,NA,NA,NA,NA,3.16,Authoritarian Regime,23,806.13,NA,NA,NA,NA,NA,NA,NA,11.24
Rwanda,ratified both crpd and protocol,4,2018,56,56,NA,NA,NA,NA,NA,NA,3.35,Authoritarian Regime,23,768.96,NA,NA,NA,NA,NA,NA,NA,10.76
Rwanda,ratified both crpd and protocol,4,2017,55,55,NA,NA,NA,NA,NA,NA,3.19,Authoritarian Regime,24,756.55,NA,NA,NA,NA,NA,NA,NA,11.88
Samoa,ratified protocol,3,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samoa,ratified protocol,3,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,3743.21,NA,NA,NA,NA,NA,NA,NA,NA
Samoa,ratified protocol,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,3857.36,0.71,72.77,12.42,11.4,NA,NA,NA,NA
Samoa,ratified protocol,3,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,4042.72,NA,NA,NA,NA,NA,NA,NA,NA
Samoa,ratified protocol,3,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,4308.3,NA,NA,NA,NA,NA,NA,NA,NA
Samoa,ratified protocol,3,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,4189.05,NA,NA,NA,NA,NA,NA,NA,NA
Samoa,ratified protocol,3,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,4261.64,NA,NA,NA,NA,NA,NA,NA,9.4
San Marino,ratified both crpd and protocol,4,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA
San Marino,ratified both crpd and protocol,4,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA
San Marino,ratified both crpd and protocol,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,54982.45,0.85,80.88,12.27,10.8,NA,NA,NA,6.34
San Marino,ratified both crpd and protocol,4,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,45321.49,NA,NA,NA,NA,NA,NA,NA,7.23
San Marino,ratified both crpd and protocol,4,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,47287.4,NA,NA,NA,NA,NA,NA,NA,7.54
San Marino,ratified both crpd and protocol,4,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,48464.52,NA,NA,NA,NA,NA,NA,NA,7.83
San Marino,ratified both crpd and protocol,4,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,44885.52,NA,NA,NA,NA,NA,NA,NA,7.89
Sao Tome and Principe,ratified both crpd and protocol,4,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sao Tome and Principe,ratified both crpd and protocol,4,2022,45,45,NA,NA,NA,NA,NA,NA,NA,NA,84,2404.26,NA,NA,NA,NA,NA,NA,NA,NA
Sao Tome and Principe,ratified both crpd and protocol,4,2021,45,45,NA,NA,NA,NA,NA,NA,NA,NA,84,2360.54,0.62,67.59,13.37,6.22,NA,NA,NA,NA
Sao Tome and Principe,ratified both crpd and protocol,4,2020,47,47,NA,NA,NA,NA,NA,NA,NA,NA,84,2161.31,NA,NA,NA,NA,NA,NA,NA,NA
Sao Tome and Principe,ratified both crpd and protocol,4,2019,46,46,NA,NA,NA,NA,NA,NA,NA,NA,83,1991.74,NA,NA,NA,NA,NA,NA,NA,NA
Sao Tome and Principe,ratified both crpd and protocol,4,2018,46,46,NA,NA,NA,NA,NA,NA,NA,NA,82,1950.63,NA,NA,NA,NA,NA,NA,NA,NA
Sao Tome and Principe,ratified both crpd and protocol,4,2017,46,46,NA,NA,NA,NA,NA,NA,NA,NA,81,1805.52,NA,NA,NA,NA,NA,NA,NA,NA
Saudi Arabia,ratified both crpd and protocol,4,2023,NA,NA,72,48,43,64,27,14,NA,NA,8,NA,NA,NA,NA,NA,52,24.6,75.4,NA
Saudi Arabia,ratified both crpd and protocol,4,2022,51,51,NA,NA,NA,NA,NA,NA,2.08,Authoritarian Regime,7,30436.28,NA,NA,NA,NA,NA,24.7,75.3,5.59
Saudi Arabia,ratified both crpd and protocol,4,2021,53,53,NA,NA,NA,NA,NA,NA,2.08,Authoritarian Regime,7,24160.68,0.88,76.94,16.14,11.31,NA,25.9,74.1,6.62
Saudi Arabia,ratified both crpd and protocol,4,2020,53,53,NA,NA,NA,NA,NA,NA,2.08,Authoritarian Regime,7,20398.06,NA,NA,NA,NA,NA,26.2,73.8,7.66
Saudi Arabia,ratified both crpd and protocol,4,2019,53,53,NA,NA,NA,NA,NA,NA,1.93,Authoritarian Regime,7,23405.71,NA,NA,NA,NA,NA,29.7,70.3,5.64
Saudi Arabia,ratified both crpd and protocol,4,2018,49,49,NA,NA,NA,NA,NA,NA,1.93,Authoritarian Regime,7,24175.58,NA,NA,NA,NA,NA,36.7,63.3,6.03
Saudi Arabia,ratified both crpd and protocol,4,2017,49,49,NA,NA,NA,NA,NA,NA,1.93,Authoritarian Regime,10,20910.48,NA,NA,NA,NA,NA,23.6,76.4,5.89
Senegal,ratified protocol,3,2023,NA,NA,70,25,45,55,25,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA
Senegal,ratified protocol,3,2022,43,43,NA,NA,NA,NA,NA,NA,5.72,Hybrid Regime,68,1598.74,NA,NA,NA,NA,NA,NA,NA,NA
Senegal,ratified protocol,3,2021,43,43,NA,NA,NA,NA,NA,NA,5.53,Hybrid Regime,71,1633.56,0.51,67.09,8.96,2.94,NA,NA,NA,NA
Senegal,ratified protocol,3,2020,45,45,NA,NA,NA,NA,NA,NA,5.67,Hybrid Regime,71,1492.48,NA,NA,NA,NA,NA,NA,NA,NA
Senegal,ratified protocol,3,2019,45,45,NA,NA,NA,NA,NA,NA,5.81,Hybrid Regime,72,1462.68,NA,NA,NA,NA,NA,NA,NA,2.86
Senegal,ratified protocol,3,2018,45,45,NA,NA,NA,NA,NA,NA,6.15,Flawed Democracy,75,1484.23,NA,NA,NA,NA,NA,NA,NA,3.57
Senegal,ratified protocol,3,2017,45,45,NA,NA,NA,NA,NA,NA,6.15,Flawed Democracy,78,1385.2,NA,NA,NA,NA,NA,NA,NA,4.08
Serbia,ratified both crpd and protocol,4,2023,NA,NA,86,42,43,92,37,28,NA,NA,60,NA,NA,NA,NA,NA,NA,38.2,61.8,NA
Serbia,ratified both crpd and protocol,4,2022,36,36,NA,NA,NA,NA,NA,NA,6.33,Flawed Democracy,62,9393.63,NA,NA,NA,NA,NA,38.3,61.7,8.68
Serbia,ratified both crpd and protocol,4,2021,38,38,NA,NA,NA,NA,NA,NA,6.36,Flawed Democracy,64,9230.17,0.8,74.19,14.4,11.37,NA,38.3,61.7,10.06
Serbia,ratified both crpd and protocol,4,2020,38,38,NA,NA,NA,NA,NA,NA,6.22,Flawed Democracy,66,7733.8,NA,NA,NA,NA,NA,37.4,62.6,9.01
Serbia,ratified both crpd and protocol,4,2019,39,39,NA,NA,NA,NA,NA,NA,6.41,Flawed Democracy,67,7417.21,NA,NA,NA,NA,NA,37.3,62.7,10.39
Serbia,ratified both crpd and protocol,4,2018,39,39,NA,NA,NA,NA,NA,NA,6.41,Flawed Democracy,73,7252.4,NA,NA,NA,NA,NA,37.8,62.2,12.73
Serbia,ratified both crpd and protocol,4,2017,41,41,NA,NA,NA,NA,NA,NA,6.41,Flawed Democracy,76,6292.55,NA,NA,NA,NA,NA,38.6,61.4,13.48
Seychelles,ratified protocol,3,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,ratified protocol,3,2022,70,70,NA,NA,NA,NA,NA,NA,NA,NA,79,15874.54,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,ratified protocol,3,2021,70,70,NA,NA,NA,NA,NA,NA,NA,NA,77,12963.06,0.78,71.29,13.94,10.28,NA,NA,NA,NA
Seychelles,ratified protocol,3,2020,66,66,NA,NA,NA,NA,NA,NA,NA,NA,72,12020.02,NA,NA,NA,NA,NA,NA,NA,4.31
Seychelles,ratified protocol,3,2019,66,66,NA,NA,NA,NA,NA,NA,NA,NA,71,16851.12,NA,NA,NA,NA,NA,NA,NA,2.97
Seychelles,ratified protocol,3,2018,66,66,NA,NA,NA,NA,NA,NA,NA,NA,71,16409.47,NA,NA,NA,NA,NA,NA,NA,3.53
Seychelles,ratified protocol,3,2017,60,60,NA,NA,NA,NA,NA,NA,NA,NA,71,15961.24,NA,NA,NA,NA,NA,NA,NA,3.71
Sierra Leone,ratified protocol,3,2023,NA,NA,70,20,40,50,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,46,NA,NA,NA
Sierra Leone,ratified protocol,3,2022,34,34,NA,NA,NA,NA,NA,NA,5.03,Hybrid Regime,65,461.36,NA,NA,NA,NA,NA,NA,NA,NA
Sierra Leone,ratified protocol,3,2021,34,34,NA,NA,NA,NA,NA,NA,4.97,Hybrid Regime,65,504.62,0.48,60.06,9.57,4.58,NA,NA,NA,NA
Sierra Leone,ratified protocol,3,2020,33,33,NA,NA,NA,NA,NA,NA,4.86,Hybrid Regime,65,493.43,NA,NA,NA,NA,NA,NA,NA,NA
Sierra Leone,ratified protocol,3,2019,33,33,NA,NA,NA,NA,NA,NA,4.86,Hybrid Regime,65,506.61,NA,NA,NA,NA,NA,NA,NA,NA
Sierra Leone,ratified protocol,3,2018,30,30,NA,NA,NA,NA,NA,NA,4.66,Hybrid Regime,66,519.65,NA,NA,NA,NA,NA,NA,NA,3.19
Sierra Leone,ratified protocol,3,2017,30,30,NA,NA,NA,NA,NA,NA,4.66,Hybrid Regime,66,484.46,NA,NA,NA,NA,NA,NA,NA,NA
Singapore,ratified protocol,3,2023,NA,NA,74,43,48,8,67,46,NA,NA,47,NA,NA,NA,NA,NA,48,29.2,70.8,NA
Singapore,ratified protocol,3,2022,83,83,NA,NA,NA,NA,NA,NA,6.22,Flawed Democracy,47,82807.65,NA,NA,NA,NA,NA,27.6,72.4,3.59
Singapore,ratified protocol,3,2021,85,85,NA,NA,NA,NA,NA,NA,6.23,Flawed Democracy,48,77710.07,0.94,82.75,16.52,11.92,NA,33,67,4.64
Singapore,ratified protocol,3,2020,85,85,NA,NA,NA,NA,NA,NA,6.03,Flawed Democracy,50,61274.01,NA,NA,NA,NA,NA,30.6,69.4,4.1
Singapore,ratified protocol,3,2019,85,85,NA,NA,NA,NA,NA,NA,6.02,Flawed Democracy,51,66070.47,NA,NA,NA,NA,NA,21.5,78.5,3.1
Singapore,ratified protocol,3,2018,85,85,NA,NA,NA,NA,NA,NA,6.38,Flawed Democracy,52,66836.54,NA,NA,NA,NA,NA,16.2,83.8,NA
Singapore,ratified protocol,3,2017,84,84,NA,NA,NA,NA,NA,NA,6.32,Flawed Democracy,51,61164.9,NA,NA,NA,NA,NA,16.6,83.4,4.2
Slovakia,ratified both crpd and protocol,4,2023,NA,NA,100,57,100,51,53,28,NA,NA,90,NA,NA,NA,NA,NA,NA,31.4,68.6,NA
Slovakia,ratified both crpd and protocol,4,2022,53,53,NA,NA,NA,NA,NA,NA,7.07,Flawed Democracy,90,NA,NA,NA,NA,NA,NA,30.2,69.8,NA
Slovakia,ratified both crpd and protocol,4,2021,52,52,NA,NA,NA,NA,NA,NA,7.03,Flawed Democracy,90,NA,0.85,74.91,14.51,12.91,NA,29.7,70.3,NA
Slovakia,ratified both crpd and protocol,4,2020,49,49,NA,NA,NA,NA,NA,NA,6.97,Flawed Democracy,88,NA,NA,NA,NA,NA,NA,29.2,70.8,NA
Slovakia,ratified both crpd and protocol,4,2019,50,50,NA,NA,NA,NA,NA,NA,7.17,Flawed Democracy,88,NA,NA,NA,NA,NA,NA,29.5,70.5,NA
Slovakia,ratified both crpd and protocol,4,2018,50,50,NA,NA,NA,NA,NA,NA,7.1,Flawed Democracy,89,NA,NA,NA,NA,NA,NA,30.2,69.8,NA
Slovakia,ratified both crpd and protocol,4,2017,50,50,NA,NA,NA,NA,NA,NA,7.16,Flawed Democracy,89,NA,NA,NA,NA,NA,NA,30.2,69.8,NA
Slovenia,ratified both crpd and protocol,4,2023,NA,NA,71,81,19,88,50,48,NA,NA,95,NA,NA,NA,NA,NA,NA,24.2,75.8,NA
Slovenia,ratified both crpd and protocol,4,2022,56,56,NA,NA,NA,NA,NA,NA,7.75,Flawed Democracy,90,29457.4,NA,NA,NA,NA,NA,22.7,77.3,4.01
Slovenia,ratified both crpd and protocol,4,2021,57,57,NA,NA,NA,NA,NA,NA,7.54,Flawed Democracy,95,29291.4,0.92,80.69,17.65,12.8,NA,21.8,78.2,4.74
Slovenia,ratified both crpd and protocol,4,2020,60,60,NA,NA,NA,NA,NA,NA,7.54,Flawed Democracy,94,25545.24,NA,NA,NA,NA,NA,21.1,78.9,4.99
Slovenia,ratified both crpd and protocol,4,2019,60,60,NA,NA,NA,NA,NA,NA,7.5,Flawed Democracy,94,26016.08,NA,NA,NA,NA,NA,22.6,77.4,4.45
Slovenia,ratified both crpd and protocol,4,2018,60,60,NA,NA,NA,NA,NA,NA,7.5,Flawed Democracy,93,26123.75,NA,NA,NA,NA,NA,24.7,75.3,5.13
Slovenia,ratified both crpd and protocol,4,2017,61,61,NA,NA,NA,NA,NA,NA,7.5,Flawed Democracy,92,23514.03,NA,NA,NA,NA,NA,24.1,75.9,6.57
Solomon Islands,ratified protocol,3,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,ratified protocol,3,2022,42,42,NA,NA,NA,NA,NA,NA,NA,NA,79,2203.19,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,ratified protocol,3,2021,43,43,NA,NA,NA,NA,NA,NA,NA,NA,79,2232.54,0.56,70.35,10.33,5.71,NA,NA,NA,NA
Solomon Islands,ratified protocol,3,2020,42,42,NA,NA,NA,NA,NA,NA,NA,NA,79,2222.46,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,ratified protocol,3,2019,42,42,NA,NA,NA,NA,NA,NA,NA,NA,79,2398.77,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,ratified protocol,3,2018,44,44,NA,NA,NA,NA,NA,NA,NA,NA,72,2450.48,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,ratified protocol,3,2017,39,39,NA,NA,NA,NA,NA,NA,NA,NA,71,2283.58,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,ratified protocol,3,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,68.6,31.4,NA
Somalia,ratified protocol,3,2022,12,12,NA,NA,NA,NA,NA,NA,NA,NA,7,461.78,NA,NA,NA,NA,NA,58,42,NA
Somalia,ratified protocol,3,2021,13,13,NA,NA,NA,NA,NA,NA,NA,NA,7,446.98,NA,55.28,NA,NA,NA,56,44,NA
Somalia,ratified protocol,3,2020,12,12,NA,NA,NA,NA,NA,NA,NA,NA,7,416.22,NA,NA,NA,NA,NA,58.5,41.5,NA
Somalia,ratified protocol,3,2019,9,9,NA,NA,NA,NA,NA,NA,NA,NA,7,405.79,NA,NA,NA,NA,NA,60.1,39.9,18.83
Somalia,ratified protocol,3,2018,10,10,NA,NA,NA,NA,NA,NA,NA,NA,7,379.99,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,ratified protocol,3,2017,9,9,NA,NA,NA,NA,NA,NA,NA,NA,5,377.35,NA,NA,NA,NA,NA,58.8,41.2,NA
South Africa,ratified both crpd and protocol,4,2023,NA,NA,49,23,63,49,18,63,NA,NA,79,NA,NA,NA,NA,NA,63,75.4,24.6,NA
South Africa,ratified both crpd and protocol,4,2022,43,43,NA,NA,NA,NA,NA,NA,7.05,Flawed Democracy,79,6776.48,NA,NA,NA,NA,NA,76.1,23.9,28.84
South Africa,ratified both crpd and protocol,4,2021,44,44,NA,NA,NA,NA,NA,NA,7.05,Flawed Democracy,79,7055.06,0.71,62.34,13.64,11.37,NA,77.1,22.9,28.77
South Africa,ratified both crpd and protocol,4,2020,44,44,NA,NA,NA,NA,NA,NA,7.05,Flawed Democracy,79,5741.64,NA,NA,NA,NA,NA,77.5,22.5,24.34
South Africa,ratified both crpd and protocol,4,2019,44,44,NA,NA,NA,NA,NA,NA,7.24,Flawed Democracy,79,6688.77,NA,NA,NA,NA,NA,76.8,23.2,25.54
South Africa,ratified both crpd and protocol,4,2018,43,43,NA,NA,NA,NA,NA,NA,7.24,Flawed Democracy,78,7048.51,NA,NA,NA,NA,NA,75.7,24.3,24.22
South Africa,ratified both crpd and protocol,4,2017,43,43,NA,NA,NA,NA,NA,NA,7.24,Flawed Democracy,78,6734.48,NA,NA,NA,NA,NA,75.7,24.3,23.99
Spain,ratified both crpd and protocol,4,2023,NA,NA,57,67,42,86,47,44,NA,NA,90,NA,NA,NA,NA,NA,42,35.7,64.3,NA
Spain,ratified both crpd and protocol,4,2022,60,60,NA,NA,NA,NA,NA,NA,8.07,Full Democracy,90,29350.17,NA,NA,NA,NA,NA,33.9,66.1,12.92
Spain,ratified both crpd and protocol,4,2021,61,61,NA,NA,NA,NA,NA,NA,7.94,Flawed Democracy,90,30103.51,0.9,83.01,17.92,10.61,NA,33.1,66.9,14.78
Spain,ratified both crpd and protocol,4,2020,62,62,NA,NA,NA,NA,NA,NA,8.12,Full Democracy,92,26959.68,NA,NA,NA,NA,NA,32,68,15.53
Spain,ratified both crpd and protocol,4,2019,62,62,NA,NA,NA,NA,NA,NA,8.29,Full Democracy,94,29581.52,NA,NA,NA,NA,NA,32.5,67.5,14.1
Spain,ratified both crpd and protocol,4,2018,58,58,NA,NA,NA,NA,NA,NA,8.08,Full Democracy,94,30379.72,NA,NA,NA,NA,NA,36.7,63.3,15.25
Spain,ratified both crpd and protocol,4,2017,57,57,NA,NA,NA,NA,NA,NA,8.08,Full Democracy,94,28185.32,NA,NA,NA,NA,NA,31.3,68.7,17.22
Sri Lanka,ratified protocol,3,2023,NA,NA,80,35,10,45,45,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,41.4,58.6,NA
Sri Lanka,ratified protocol,3,2022,36,36,NA,NA,NA,NA,NA,NA,6.47,Flawed Democracy,55,3354.38,NA,NA,NA,NA,NA,41.2,58.8,NA
Sri Lanka,ratified protocol,3,2021,37,37,NA,NA,NA,NA,NA,NA,6.14,Flawed Democracy,56,3994.25,0.78,76.4,14.14,10.83,NA,41.2,58.8,NA
Sri Lanka,ratified protocol,3,2020,38,38,NA,NA,NA,NA,NA,NA,6.14,Flawed Democracy,56,3852.39,NA,NA,NA,NA,NA,40.2,59.8,5.36
Sri Lanka,ratified protocol,3,2019,38,38,NA,NA,NA,NA,NA,NA,6.27,Flawed Democracy,56,4082.69,NA,NA,NA,NA,NA,41,59,4.67
Sri Lanka,ratified protocol,3,2018,38,38,NA,NA,NA,NA,NA,NA,6.19,Flawed Democracy,55,4360.58,NA,NA,NA,NA,NA,41.7,58.3,4.32
Sri Lanka,ratified protocol,3,2017,38,38,NA,NA,NA,NA,NA,NA,6.48,Flawed Democracy,56,4388.2,NA,NA,NA,NA,NA,34.6,65.4,4.05
St. Kitts and Nevis,ratified protocol,3,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,ratified protocol,3,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,20176.75,NA,NA,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,ratified protocol,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,18082.69,NA,NA,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,ratified protocol,3,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,18566.02,NA,NA,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,ratified protocol,3,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,23219.41,NA,NA,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,ratified protocol,3,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,22548.15,NA,NA,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,ratified protocol,3,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,22160.6,NA,NA,NA,NA,NA,NA,NA,NA
St. Lucia,ratified both crpd and protocol,4,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Lucia,ratified both crpd and protocol,4,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,11481.5,NA,NA,NA,NA,NA,NA,NA,15.77
