country,year,cpi_score.x,power_distance.x,individualism.x,motivation.x,uncertainty_avoidance.x,long_term_orientation.x,indulgence.x,democracy_index.x,democracy_cat.x,freedom_index,cpi_score.y,democracy_index.y,democracy_cat.y,gdp.x,crime_index.x,safety_index.x,power_distance.y,individualism.y,motivation.y,uncertainty_avoidance.y,long_term_orientation.y,indulgence.y,human_development_index.x,life_expectancy.x,expected_years_of_schooling.x,mean_years_of_schooling.x,unemployment_rate.x,crpd_signature_date,crpd_ratification_date,optional_protocol_date,crpd_category,crpd_category_value,gdp.y,human_development_index.y,life_expectancy.y,expected_years_of_schooling.y,mean_years_of_schooling.y,crime_index.y,safety_index.y,unemployment_rate.y
Kyrgyz Republic,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1177.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.67,NA,NA,NA,NA,NA,1177.98,NA,NA,NA,NA,NA,NA,4.67
Kyrgyz Republic,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1123.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.82,NA,NA,NA,NA,NA,1123.88,NA,NA,NA,NA,NA,NA,5.82
Kyrgyz Republic,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,880.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.01,NA,NA,NA,NA,NA,880.04,NA,NA,NA,NA,NA,NA,6.01
Kyrgyz Republic,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,871.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.41,NA,NA,NA,NA,NA,871.22,NA,NA,NA,NA,NA,NA,8.41
Kyrgyz Republic,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,966.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.22,NA,NA,NA,NA,NA,966.39,NA,NA,NA,NA,NA,NA,8.22
Kyrgyzstan,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,54.6,45.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21 Sep 2011,16 May 2019,NA,signed & ratified,4,NA,NA,NA,NA,NA,54.6,45.4,NA
Kyrgyzstan,2022,27,NA,NA,NA,NA,NA,NA,3.62,Authoritarian Regime,27,27,3.62,Authoritarian Regime,NA,56.6,43.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21 Sep 2011,16 May 2019,NA,signed & ratified,4,NA,NA,NA,NA,NA,56.6,43.4,NA
Kyrgyzstan,2021,27,NA,NA,NA,NA,NA,NA,3.62,Authoritarian Regime,28,27,3.62,Authoritarian Regime,NA,55.4,44.6,NA,NA,NA,NA,NA,NA,0.69,69.98,13.2,11.37,NA,21 Sep 2011,16 May 2019,NA,signed & ratified,4,NA,0.69,69.98,13.2,11.37,55.4,44.6,NA
Kyrgyzstan,2020,31,NA,NA,NA,NA,NA,NA,4.21,Hybrid Regime,39,31,4.21,Hybrid Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21 Sep 2011,16 May 2019,NA,signed & ratified,4,NA,NA,NA,NA,NA,NA,NA,NA
Kyrgyzstan,2019,30,NA,NA,NA,NA,NA,NA,4.89,Hybrid Regime,38,30,4.89,Hybrid Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21 Sep 2011,16 May 2019,NA,signed & ratified,4,NA,NA,NA,NA,NA,NA,NA,NA
Kyrgyzstan,2018,29,NA,NA,NA,NA,NA,NA,5.11,Hybrid Regime,37,29,5.11,Hybrid Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21 Sep 2011,16 May 2019,NA,signed & ratified,4,NA,NA,NA,NA,NA,NA,NA,NA
Kyrgyzstan,2017,29,NA,NA,NA,NA,NA,NA,5.11,Hybrid Regime,37,29,5.11,Hybrid Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21 Sep 2011,16 May 2019,NA,signed & ratified,4,NA,NA,NA,NA,NA,NA,NA,NA
Kyrgyzstan,2016,28,NA,NA,NA,NA,NA,NA,4.93,Hybrid Regime,38,28,4.93,Hybrid Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21 Sep 2011,16 May 2019,NA,signed & ratified,4,NA,NA,NA,NA,NA,NA,NA,NA
Kyrgyzstan,2015,28,NA,NA,NA,NA,NA,NA,5.33,Hybrid Regime,38,28,5.33,Hybrid Regime,NA,65.1,34.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21 Sep 2011,16 May 2019,NA,signed & ratified,4,NA,NA,NA,NA,NA,65.1,34.9,NA
Kyrgyzstan,2014,27,NA,NA,NA,NA,NA,NA,5.24,Hybrid Regime,39,27,5.24,Hybrid Regime,NA,57.9,42.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21 Sep 2011,16 May 2019,NA,signed & ratified,4,NA,NA,NA,NA,NA,57.9,42.1,NA
Kyrgyzstan,2013,24,NA,NA,NA,NA,NA,NA,4.69,Hybrid Regime,39,24,4.69,Hybrid Regime,NA,60.1,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21 Sep 2011,16 May 2019,NA,signed & ratified,4,NA,NA,NA,NA,NA,60.1,39.9,NA
Kyrgyzstan,2012,24,NA,NA,NA,NA,NA,NA,4.69,Hybrid Regime,NA,24,4.69,Hybrid Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21 Sep 2011,16 May 2019,NA,signed & ratified,4,NA,NA,NA,NA,NA,NA,NA,NA
Kyrgyzstan,2011,NA,NA,NA,NA,NA,NA,NA,4.34,Hybrid Regime,NA,NA,4.34,Hybrid Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21 Sep 2011,16 May 2019,NA,signed & ratified,4,NA,NA,NA,NA,NA,NA,NA,NA
Kyrgyzstan,2010,NA,NA,NA,NA,NA,NA,NA,4.31,Hybrid Regime,NA,NA,4.31,Hybrid Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21 Sep 2011,16 May 2019,NA,signed & ratified,4,NA,NA,NA,NA,NA,NA,NA,NA
Kyrgyzstan,2008,NA,NA,NA,NA,NA,NA,NA,4.05,Hybrid Regime,NA,NA,4.05,Hybrid Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21 Sep 2011,16 May 2019,NA,signed & ratified,4,NA,NA,NA,NA,NA,NA,NA,NA
Lao PDR,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2088.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2088.38,NA,NA,NA,NA,NA,NA,NA
Lao PDR,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2535.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2535.62,NA,NA,NA,NA,NA,NA,NA
Lao PDR,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2593.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2593.36,NA,NA,NA,NA,NA,NA,NA
Lao PDR,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2598.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2598.51,NA,NA,NA,NA,NA,NA,NA
Lao PDR,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2553.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2553.36,NA,NA,NA,NA,NA,NA,NA
Lao PDR,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2439.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27,NA,NA,NA,NA,NA,2439.46,NA,NA,NA,NA,NA,NA,3.27
Lao PDR,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2309.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2309.05,NA,NA,NA,NA,NA,NA,NA
Lao PDR,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2125.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2125.46,NA,NA,NA,NA,NA,NA,NA
Lao PDR,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984.51,NA,NA,NA,NA,NA,NA,NA
Lao PDR,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1815.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1815.44,NA,NA,NA,NA,NA,NA,NA
Lao PDR,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1566.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1566.01,NA,NA,NA,NA,NA,NA,NA
Lao PDR,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1363.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1363.73,NA,NA,NA,NA,NA,NA,NA
Lao PDR,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1127.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA,NA,NA,NA,NA,1127.84,NA,NA,NA,NA,NA,NA,0.71
Lao PDR,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936.79,NA,NA,NA,NA,NA,NA,NA
Lao PDR,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,887.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,887.64,NA,NA,NA,NA,NA,NA,NA
Lao People's Democratic Republic,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,68.06,10.14,5.37,NA,15 Jan 2008,25 Sep 2009,NA,signed & ratified,4,NA,0.61,68.06,10.14,5.37,NA,NA,NA
Laos,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laos,2022,31,NA,NA,NA,NA,NA,NA,1.77,Authoritarian Regime,13,31,1.77,Authoritarian Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laos,2021,30,NA,NA,NA,NA,NA,NA,1.77,Authoritarian Regime,13,30,1.77,Authoritarian Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laos,2020,29,NA,NA,NA,NA,NA,NA,1.77,Authoritarian Regime,14,29,1.77,Authoritarian Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laos,2019,29,NA,NA,NA,NA,NA,NA,2.14,Authoritarian Regime,14,29,2.14,Authoritarian Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laos,2018,29,NA,NA,NA,NA,NA,NA,2.37,Authoritarian Regime,12,29,2.37,Authoritarian Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laos,2017,29,NA,NA,NA,NA,NA,NA,2.37,Authoritarian Regime,12,29,2.37,Authoritarian Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laos,2016,30,NA,NA,NA,NA,NA,NA,2.37,Authoritarian Regime,12,30,2.37,Authoritarian Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laos,2015,25,NA,NA,NA,NA,NA,NA,2.21,Authoritarian Regime,12,25,2.21,Authoritarian Regime,NA,36.2,63.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2,63.8,NA
Laos,2014,25,NA,NA,NA,NA,NA,NA,2.21,Authoritarian Regime,12,25,2.21,Authoritarian Regime,NA,42.5,57.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.5,57.5,NA
Laos,2013,26,NA,NA,NA,NA,NA,NA,2.21,Authoritarian Regime,11,26,2.21,Authoritarian Regime,NA,44.3,55.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.3,55.7,NA
Laos,2012,21,NA,NA,NA,NA,NA,NA,2.32,Authoritarian Regime,NA,21,2.32,Authoritarian Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laos,2011,NA,NA,NA,NA,NA,NA,NA,2.1,Authoritarian Regime,NA,NA,2.1,Authoritarian Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laos,2010,NA,NA,NA,NA,NA,NA,NA,2.1,Authoritarian Regime,NA,NA,2.1,Authoritarian Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laos,2008,NA,NA,NA,NA,NA,NA,NA,2.1,Authoritarian Regime,NA,NA,2.1,Authoritarian Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Late-demographic dividend,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12074.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12074.48,NA,NA,NA,NA,NA,NA,NA
Late-demographic dividend,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11554.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.87652820400929,NA,NA,NA,NA,NA,11554.29,NA,NA,NA,NA,NA,NA,5.87652820400929
Late-demographic dividend,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9720.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2468403480418,NA,NA,NA,NA,NA,9720.86,NA,NA,NA,NA,NA,NA,6.2468403480418
Late-demographic dividend,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9979.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.57411193644653,NA,NA,NA,NA,NA,9979.37,NA,NA,NA,NA,NA,NA,5.57411193644653
Late-demographic dividend,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9839.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.43085442306805,NA,NA,NA,NA,NA,9839.7,NA,NA,NA,NA,NA,NA,5.43085442306805
Late-demographic dividend,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9021.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.88985644240746,NA,NA,NA,NA,NA,9021.94,NA,NA,NA,NA,NA,NA,4.88985644240746
Late-demographic dividend,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8182.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8182.5,NA,NA,NA,NA,NA,NA,NA
Late-demographic dividend,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8213.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8213.69,NA,NA,NA,NA,NA,NA,NA
Late-demographic dividend,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8812.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62281912575686,NA,NA,NA,NA,NA,8812.36,NA,NA,NA,NA,NA,NA,4.62281912575686
Late-demographic dividend,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8544.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6825911526268,NA,NA,NA,NA,NA,8544.87,NA,NA,NA,NA,NA,NA,4.6825911526268
Late-demographic dividend,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7991.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.74988636367392,NA,NA,NA,NA,NA,7991.71,NA,NA,NA,NA,NA,NA,4.74988636367392
Late-demographic dividend,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7520.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.85538166348946,NA,NA,NA,NA,NA,7520.8,NA,NA,NA,NA,NA,NA,4.85538166348946
Late-demographic dividend,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6209.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6956890153299,NA,NA,NA,NA,NA,6209.42,NA,NA,NA,NA,NA,NA,4.6956890153299
Late-demographic dividend,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5193.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.34231894454521,NA,NA,NA,NA,NA,5193.38,NA,NA,NA,NA,NA,NA,5.34231894454521
Late-demographic dividend,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5409.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05424356079185,NA,NA,NA,NA,NA,5409.59,NA,NA,NA,NA,NA,NA,5.05424356079185
Latin America & Caribbean,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9474.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.98158573186914,NA,NA,NA,NA,NA,9474.47,NA,NA,NA,NA,NA,NA,6.98158573186914
Latin America & Caribbean,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8413.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.31832407737206,NA,NA,NA,NA,NA,8413.26,NA,NA,NA,NA,NA,NA,9.31832407737206
Latin America & Caribbean,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7344.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5019112313854,NA,NA,NA,NA,NA,7344.06,NA,NA,NA,NA,NA,NA,10.5019112313854
Latin America & Caribbean,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8713.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.13960449484666,NA,NA,NA,NA,NA,8713.54,NA,NA,NA,NA,NA,NA,8.13960449484666
Latin America & Caribbean,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8920.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.95221182002997,NA,NA,NA,NA,NA,8920.94,NA,NA,NA,NA,NA,NA,7.95221182002997
Latin America & Caribbean,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9202.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9423461023119,NA,NA,NA,NA,NA,9202.64,NA,NA,NA,NA,NA,NA,7.9423461023119
Latin America & Caribbean,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8363.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.60024510609513,NA,NA,NA,NA,NA,8363.88,NA,NA,NA,NA,NA,NA,7.60024510609513
Latin America & Caribbean,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8652.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.53374914529354,NA,NA,NA,NA,NA,8652.44,NA,NA,NA,NA,NA,NA,6.53374914529354
Latin America & Caribbean,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10458.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.01476805276591,NA,NA,NA,NA,NA,10458.76,NA,NA,NA,NA,NA,NA,6.01476805276591
Latin America & Caribbean,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10363.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.19422492166823,NA,NA,NA,NA,NA,10363.64,NA,NA,NA,NA,NA,NA,6.19422492166823
Latin America & Caribbean,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10221.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.41534094272225,NA,NA,NA,NA,NA,10221.93,NA,NA,NA,NA,NA,NA,6.41534094272225
Latin America & Caribbean,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10224.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5963188358425,NA,NA,NA,NA,NA,10224.4,NA,NA,NA,NA,NA,NA,6.5963188358425
Latin America & Caribbean,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9083.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9083.54,NA,NA,NA,NA,NA,NA,NA
Latin America & Caribbean,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7403.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.77911268451024,NA,NA,NA,NA,NA,7403.6,NA,NA,NA,NA,NA,NA,7.77911268451024
Latin America & Caribbean,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7965.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75397044817598,NA,NA,NA,NA,NA,7965.66,NA,NA,NA,NA,NA,NA,6.75397044817598
Latin America & Caribbean (excluding high income),2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8884.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.91860669538019,NA,NA,NA,NA,NA,8884.68,NA,NA,NA,NA,NA,NA,6.91860669538019
Latin America & Caribbean (excluding high income),2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7804.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33044976739591,NA,NA,NA,NA,NA,7804.45,NA,NA,NA,NA,NA,NA,9.33044976739591
Latin America & Caribbean (excluding high income),2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6837.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5657425099799,NA,NA,NA,NA,NA,6837.63,NA,NA,NA,NA,NA,NA,10.5657425099799
Latin America & Caribbean (excluding high income),2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8184.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.18392807026054,NA,NA,NA,NA,NA,8184.42,NA,NA,NA,NA,NA,NA,8.18392807026054
Latin America & Caribbean (excluding high income),2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8387.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.97973546645452,NA,NA,NA,NA,NA,8387.85,NA,NA,NA,NA,NA,NA,7.97973546645452
Latin America & Caribbean (excluding high income),2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8732.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.12221801754691,NA,NA,NA,NA,NA,8732.62,NA,NA,NA,NA,NA,NA,8.12221801754691
Latin America & Caribbean (excluding high income),2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7912.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.76455043574398,NA,NA,NA,NA,NA,7912.28,NA,NA,NA,NA,NA,NA,7.76455043574398
Latin America & Caribbean (excluding high income),2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8226.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.52301898096052,NA,NA,NA,NA,NA,8226.89,NA,NA,NA,NA,NA,NA,6.52301898096052
Latin America & Caribbean (excluding high income),2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9781.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.96438047222406,NA,NA,NA,NA,NA,9781.72,NA,NA,NA,NA,NA,NA,5.96438047222406
Latin America & Caribbean (excluding high income),2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9840.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.16922637790387,NA,NA,NA,NA,NA,9840.6,NA,NA,NA,NA,NA,NA,6.16922637790387
Latin America & Caribbean (excluding high income),2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9692.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.37905449495418,NA,NA,NA,NA,NA,9692.4,NA,NA,NA,NA,NA,NA,6.37905449495418
Latin America & Caribbean (excluding high income),2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9854.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.53157218785693,NA,NA,NA,NA,NA,9854.29,NA,NA,NA,NA,NA,NA,6.53157218785693
